Activity,ACCELEROMETER Y (m/s²),GRAVITY Y (m/s²),GYROSCOPE Y (rad/s),LIGHT (lux),SOUND LEVEL (dB),LOCATION Speed ( Kmh)
1,1.4922,0.9613,-0.1687,43,10.884,4.36
1,0.0497,1.1496,-0.0603,43,10.884,4.36
1,-0.7751,1.1496,-0.0603,63,10.884,4.36
1,1.3498,0.6703,0.5375,63,10.563,4.36
1,0.999,0.9429,0.0901,99,10.563,4.36
1,1.5664,1.2044,-0.0001,99,10.563,4.36
1,1.7975,1.1988,0.2157,129,9.593,4.36
1,3.0544,1.7186,-0.1121,129,9.593,4.36
1,-1.4479,1.7186,-0.1121,167,9.593,4.36
1,-0.7224,0.4849,0.4385,167,9.593,4.36
1,0.5884,0.1499,-0.0239,264,11.935,4.36
1,1.157,0.9564,-0.3363,264,11.935,4.36
1,0.1814,1.4828,-0.0104,294,11.935,4.36
1,0.92,1.2166,0.4456,294,11.597,4.36
1,1.8358,1.2166,0.4456,318,11.597,4.36
1,1.6837,1.118,-0.2318,318,11.597,4.36
1,2.2164,1.2798,0.2164,318,10.723,4.36
1,0.9475,0.9896,0.0401,318,10.723,4.36
1,2.6654,1.7322,-0.0718,268,10.723,4.36
1,-0.7129,0.7806,0.1785,268,10.723,4.36
1,0.1993,0.7806,0.1785,198,12.072,4.36
1,0.1467,0.5093,-0.1597,198,12.072,4.36
1,-0.2364,0.1451,-0.268,136,12.072,4.36
1,0.817,0.5601,0.483,136,10.389,4.36
1,1.0289,0.6676,0.0097,95,10.389,4.36
1,-0.9104,0.6686,-0.4207,95,10.389,4.36
1,0.4364,0.3243,-0.0184,58,11.468,4.36
1,1.0744,0.3243,-0.0184,58,11.468,4.36
1,-0.2939,-0.0604,-0.2454,33,11.468,4.39
1,-0.0796,-0.3139,0.2902,33,11.319,4.39
1,-1.8992,0.008,0.385,29,11.319,4.39
1,0.6207,0.0831,-0.1805,29,11.319,4.39
1,-0.7105,0.1362,-0.2176,29,10.915,4.39
1,0.8506,0.1362,-0.2176,33,10.915,4.39
1,1.1534,0.7822,0.0528,33,10.915,4.39
1,1.8106,0.9609,0.6169,41,10.915,4.39
1,-2.3098,0.3502,0.4568,41,11.663,4.39
1,1.1534,0.4872,0.0553,69,11.663,4.39
1,0.9164,0.2715,-0.2941,69,11.663,4.43
1,0.3921,0.2715,-0.2941,99,10.52,4.43
1,0.8123,0.6476,0.3367,99,10.52,4.43
1,1.0349,0.9408,0.0118,125,10.52,4.43
1,1.0852,0.4305,-0.2184,125,12.143,4.43
1,-0.1119,0.3165,-0.3935,184,12.143,4.43
1,0.5405,1.0351,-0.3683,184,12.143,4.43
1,0.5632,1.0351,-0.3683,202,11.744,4.43
1,0.9942,0.8215,0.346,202,11.744,4.43
1,0.0485,0.5427,-0.5048,218,11.744,4.43
1,0.2281,0.674,0.0789,218,11.744,4.43
1,1.4108,1.1803,-0.0347,225,13.053,4.43
1,1.3701,1.1886,-0.36,225,13.053,4.43
1,1.6395,1.1886,-0.36,199,13.053,4.43
1,0.6171,1.2373,-0.1382,199,11.231,4.43
1,0.4938,1.2462,-0.4303,170,11.231,4.43
1,1.7639,1.1219,-0.2948,170,11.231,4.43
1,1.1235,1.8981,-0.4422,131,10.538,4.43
1,0.2328,1.2243,0.513,131,10.538,4.43
1,-0.4399,-0.0281,0.2387,100,10.538,4.43
1,1.2731,-0.0281,0.2387,100,10.538,4.39
1,0.4639,0.1103,-0.1659,73,11.987,4.39
1,0.0521,0.2904,0.6627,73,11.987,4.39
1,-0.55,0.4842,0.276,66,11.987,4.39
1,5.0009,0.8234,-0.9984,66,9.428,4.39
1,1.6993,0.6156,0.7461,40,9.428,4.39
1,0.1622,0.6156,0.7461,40,9.428,4.39
1,-1.1773,0.2553,-0.2245,31,12.214,4.39
1,0.5154,1.4638,-0.2808,31,12.214,4.39
1,2.3864,3.2113,0.407,31,12.214,4.39
1,3.064,2.282,0.9352,34,9.79,4.39
1,1.6023,1.6977,-0.3843,34,9.79,4.39
1,1.9722,1.6977,-0.3843,34,9.79,4.39
1,3.5416,1.9223,0.0656,34,9.79,4.39
1,2.3469,1.6372,-0.4223,47,8.106,4.39
1,4.0552,2.0199,0.0688,47,8.106,4.39
1,1.8789,2.1331,-1.2242,84,8.106,4.39
1,1.5999,2.1525,1.1753,84,10.222,4.39
1,1.2181,2.1525,1.1753,132,10.222,4.39
1,2.2153,2.3985,-0.3617,132,10.222,4.39
1,3.5201,2.9809,0.0532,156,8.833,4.36
1,1.6359,2.2392,1.4395,156,8.833,4.36
1,0.732,0.7895,-0.8519,232,8.833,4.36
1,1.6359,1.3722,-0.1137,232,9.308,4.36
1,1.5317,1.2018,0.2748,227,9.308,4.36
1,0.9068,1.2018,0.2748,227,9.308,4.36
1,2.8389,0.8878,-0.0175,227,11.043,4.36
1,-0.1011,1.0633,-0.285,227,11.043,4.36
1,-0.2484,1.4498,-0.3605,205,11.043,4.36
1,-0.0485,1.0863,-0.0397,205,11.043,4.36
1,0.8769,1.3598,-0.0042,161,9.217,4.36
1,1.6837,1.3598,-0.0042,161,9.217,4.32
1,0.7165,1.2585,0.4912,131,9.217,4.32
1,1.661,1.2259,0.0211,131,9.301,4.32
1,1.2564,1.4992,-0.527,103,9.301,4.32
1,1.9387,1.4475,0.3545,103,9.301,4.32
1,1.7197,1.2251,-0.1352,82,7.821,4.32
1,4.0013,1.2251,-0.1352,82,7.821,4.32
1,1.0804,2.0433,0.2501,64,7.821,4.32
1,-0.3645,1.6814,-0.2451,64,7.821,4.32
1,1.7592,1.4348,0.3314,32,10.662,4.32
1,2.6151,2.2883,0.3318,32,10.662,4.32
1,2.141,2.727,0.512,28,10.662,4.32
1,1.8729,2.727,0.512,28,9.5,4.32
1,1.4946,2.2269,0.0569,28,9.5,4.32
1,1.9375,1.8792,-0.8997,33,9.5,4.32
1,4.0265,1.4754,-0.0549,33,11.906,4.32
1,2.2081,1.4447,-0.7436,73,11.906,4.32
1,3.1777,1.9967,0.5434,73,11.906,4.32
1,0.0401,1.9967,0.5434,118,12.17,4.32
1,-1.6131,1.1039,0.354,118,12.17,4.28
1,0.6698,0.7152,0.1333,187,12.17,4.28
1,2.8006,1.4267,-0.627,187,12.17,4.28
1,0.5369,1.1119,-0.1957,209,12.231,4.28
1,2.6043,1.2892,0.004,209,12.231,4.28
1,-0.6171,0.9338,-0.0489,245,12.231,4.28
1,1.351,0.9338,-0.0489,245,11.282,4.28
1,1.6035,1.3111,0.2226,251,11.282,4.28
1,1.2743,0.937,-0.1281,251,11.282,4.28
1,2.4128,1.4278,-0.1011,228,10.789,4.28
1,-2.4223,1.2031,1.1895,228,10.789,4.28
1,1.3414,1.7352,-0.5032,208,10.789,4.25
1,1.0888,1.7352,-0.5032,208,13.98,4.25
1,1.7244,1.8594,-0.5265,151,13.98,4.25
1,3.1562,1.9458,0.5001,151,13.98,4.25
1,2.1255,1.6025,0.2362,115,12.018,4.25
1,-0.9463,1.0186,0.2922,115,12.018,4.25
1,1.163,1.2025,-0.1117,82,12.018,4.25
1,1.5856,1.2025,-0.1117,82,12.018,4.25
1,2.2045,1.2305,-0.1185,49,13.36,4.25
1,0.1886,0.2205,1.6843,49,13.36,4.25
1,-0.8385,0.7937,-0.4182,35,13.36,4.25
1,0.6123,1.5206,-0.6099,35,17.073,4.25
1,0.647,1.4555,-0.5379,33,17.073,4.25
1,1.4982,1.4555,-0.5379,33,17.073,4.25
1,1.6814,1.4554,-0.0365,41,11.933,4.25
1,-0.3477,1.1045,0.5842,41,11.933,4.25
1,1.8968,1.0753,-0.377,66,11.933,4.25
1,1.1833,1.9846,-2.1233,66,11.933,4.25
1,2.1183,1.168,0.5134,62,12.449,4.25
1,1.8525,1.1446,0.6464,62,12.449,4.25
1,2.56,1.1446,0.6464,110,12.449,4.14
1,-0.8242,1.4979,-0.5497,110,12.159,4.14
1,2.402,2.608,-0.304,110,12.159,4.14
1,2.2344,2.5834,-0.0688,110,12.159,4.14
1,2.8521,2.7287,0.132,138,26.279,4.14
1,1.983,2.3891,0.6082,138,26.279,4.14
1,4.127,2.3891,0.6082,191,26.279,4.14
1,0.0629,1.951,-0.0516,191,11.317,4.14
1,1.4599,1.5077,0.078,229,11.317,4.14
1,1.6119,1.3174,0.3232,229,11.317,4.14
1,1.7592,0.8528,-0.2374,229,11.317,4.07
1,2.3505,1.701,-0.0567,200,11.464,4.07
1,-0.3801,1.701,-0.0567,200,11.464,4.07
1,0.987,1.8354,0.7403,181,11.464,4.07
1,0.1598,1.5298,-0.467,181,24.314,4.07
1,1.8106,1.9742,0.4209,145,24.314,4.07
1,2.1398,1.3017,-0.3418,145,24.314,4.07
1,0.3573,0.9895,0.2297,109,12.579,4.07
1,0.3322,0.9895,0.2297,109,12.579,4.07
1,1.0636,1.4279,0.3346,95,12.579,4.07
1,0.6243,1.3869,0.1437,95,13.406,4
1,2.645,1.1128,-0.4846,74,13.406,4
1,1.4348,1.1002,-0.0315,74,13.406,4
1,2.3493,1.2449,0.2137,55,13.835,4
1,0.5249,1.2449,0.2137,55,13.835,4
1,1.0768,1.102,-0.0498,39,13.835,4
1,1.6263,0.9136,-0.3092,39,13.835,4
1,0.6566,0.8475,-0.1568,36,11.103,4
1,-0.7811,0.4142,0.0582,36,11.103,4
1,-0.1622,0.1428,0.3222,43,11.103,4
1,0.4711,0.4093,-0.1943,43,12.085,3.96
1,0.8972,0.4093,-0.1943,68,12.085,3.96
1,0.9056,0.7832,-0.0516,68,12.085,3.96
1,1.6335,1.1347,0.2121,103,10.833,3.96
1,-1.6275,1.1761,0.1029,103,10.833,3.96
1,0.5477,1.3313,-0.246,150,10.833,3.96
1,1.0612,1.2407,0.2032,150,10.833,3.96
1,2.7516,1.2407,0.2032,183,11.305,3.96
1,1.4096,1.4169,-0.322,183,11.305,3.96
1,1.9519,1.537,0.6624,183,11.305,3.96
1,-0.1646,1.6379,0.5223,205,12.142,3.96
1,1.2887,1.644,-0.3974,197,12.142,3.96
1,1.1678,1.4822,0.056,197,12.142,3.96
1,2.6486,1.4822,0.056,197,16.703,3.96
1,1.7244,1.7667,0.199,153,16.703,3.96
1,-2.1183,1.6435,0.2093,153,16.703,3.96
1,0.9152,1.709,0.6389,111,13.123,3.96
1,0.2592,1.3647,-0.2751,111,13.123,3.96
1,1.8849,1.2584,-0.2444,36,13.123,3.96
1,1.4503,1.2584,-0.2444,36,13.123,3.96
1,2.3565,0.7104,-0.3055,88,15.146,3.96
1,-2.7587,0.2609,1.7012,88,15.146,3.96
1,0.2269,1.5588,-1.1133,98,15.146,3.96
1,0.5453,1.5767,-0.2746,98,28.619,3.96
1,0.6291,0.8522,-0.4255,164,28.619,3.96
1,1.4096,0.7006,-0.4255,164,28.619,3.96
1,0.0042,0.7006,0.5194,237,24.383,3.96
1,0.3777,1.2127,-0.6035,237,24.383,3.96
1,0.191,1.3902,-0.5307,289,24.383,3.96
1,1.9292,1.8738,0.0468,289,27.286,3.96
1,1.6814,1.3099,0.5065,314,27.286,3.96
1,0.2125,1.109,-0.2682,314,27.286,3.96
1,-1.9974,1.109,-0.2682,276,27.286,3.96
1,2.0273,1.6452,-0.4077,276,15.648,3.96
1,1.4132,1.8871,0.3753,147,15.648,3.96
1,1.1522,1.379,-0.5618,147,15.648,3.96
1,1.6814,0.6527,1.0407,40,16.324,3.96
1,0.2436,0.9051,0.1079,40,16.324,3.96
1,0.1562,0.9051,0.1079,38,16.324,3.96
1,-0.7488,0.9463,0.1201,38,30.241,3.96
1,0.1299,0.6676,-0.9803,37,30.241,3.96
1,1.8729,1.0573,-0.1849,37,30.241,3.96
1,0.7967,1.096,0.8617,34,12.361,3.96
1,0.9415,1.1289,0.1244,34,12.361,3.96
1,0.24,1.1289,0.1244,36,12.361,3.96
1,1.4539,1.7576,-0.2515,36,12.361,3.96
1,2.3457,1.5157,0.4491,36,18.774,3.96
1,1.5724,1.3345,0.1253,56,18.774,3.96
1,-1.2132,1.2633,0.7028,56,18.774,3.96
1,1.3198,1.9862,-0.3044,94,16.956,3.96
1,0.6997,1.9862,-0.0155,94,16.956,3.96
1,2.2643,1.7832,-0.0155,162,16.956,3.96
1,1.722,2.108,-0.1433,162,14.194,3.96
1,3.0808,2.2589,0.3279,226,14.194,3.96
1,0.8673,1.5512,0.0873,226,14.194,3.96
1,0.6279,1.5035,-0.121,285,13.842,3.96
1,1.8753,1.3643,0.5885,285,13.842,3.96
1,1.5437,1.3643,0.5885,296,13.842,3.96
1,2.5684,1.0419,-0.2627,296,13.842,3.96
1,-0.2197,0.7718,0.9223,279,13.486,3.96
1,0.3598,0.9476,-0.3846,279,13.486,3.96
1,-0.8876,0.378,-0.6295,171,13.486,3.96
1,2.4032,1.2697,-1.6273,171,13.834,3.96
1,0.009,1.2697,-1.6273,69,13.834,3.96
1,0.4005,1.0838,1.4579,69,13.834,3.96
1,-0.0149,0.8712,0.1377,38,13.011,3.96
1,1.2731,1.4462,-0.315,38,13.011,3.96
1,1.3677,1.114,0.0507,55,13.011,3.96
1,1.5964,0.7492,0.0677,55,12.167,3.96
1,1.6167,0.7492,0.0677,36,12.167,3.96
1,-1.3629,0.9574,0.1723,36,12.167,3.96
1,0.6638,1.2589,0.2584,34,12.167,3.96
1,0.0569,0.6992,-0.26,34,26.981,3.96
1,1.9926,1.3438,-0.6588,37,26.981,3.96
1,0.8266,1.402,0.2222,37,26.981,3.96
1,1.3653,1.402,0.2222,50,16.271,3.96
1,-0.556,0.8152,0.3387,50,16.271,3.96
1,0.6818,0.9191,-0.4461,83,16.271,3.96
1,0.6818,0.7708,0.4131,83,13.345,3.96
1,1.503,0.7125,0.417,134,13.345,3.96
1,1.8071,1.1332,0.4443,134,13.345,3.92
1,0.7668,1.1501,0.1397,186,14.931,3.92
1,-0.75,1.1501,0.1397,186,14.931,3.92
1,0.7141,0.5847,-0.0706,263,14.931,3.92
1,1.5497,0.8964,-0.4176,263,14.931,3.92
1,0.4783,1.1199,-0.4077,296,13.913,3.92
1,-0.5225,1.0788,-0.2195,296,13.913,3.92
1,1.2552,1.1829,-0.4651,312,13.913,3.92
1,1.5688,1.1829,-0.4651,312,15.474,3.92
1,2.3804,1.1241,0.1862,304,15.474,3.92
1,0.8362,0.6713,0.2982,304,15.474,3.89
1,2.0836,1.0747,-0.2151,212,16.601,3.89
1,-0.4064,1.2508,0.7643,212,16.601,3.89
1,0.6411,1.2426,-0.2502,135,16.601,3.89
1,0.4064,1.2426,-0.2502,135,15.066,3.89
1,1.9196,1.4106,-0.0732,104,15.066,3.89
1,1.4767,1.4274,-0.051,104,15.066,3.89
1,2.572,1.409,0.161,90,15.066,3.89
1,0.1191,0.9208,0.2039,90,14.494,3.89
1,1.2288,0.8816,0.0315,49,14.494,3.89
1,1.6454,0.8816,0.0315,49,14.494,3.89
1,-0.0952,0.3286,0.6471,33,13.859,3.89
1,1.2624,0.7391,-0.0631,33,13.859,3.89
1,-3.1645,0.066,-0.1451,55,13.859,3.89
1,1.0062,0.6092,-0.9973,55,16.28,3.89
1,-0.1538,0.8336,-0.4283,104,16.28,3.89
1,0.987,1.1047,-0.4283,104,16.28,3.89
1,1.6718,1.1047,-0.1755,147,17.053,3.89
1,-0.9247,0.9727,0.3909,147,17.053,3.89
1,1.0708,0.9993,0.2375,205,17.053,3.89
1,0.9643,0.9434,0.1327,205,17.053,3.89
1,0.4184,0.5621,-0.1334,260,15.985,3.89
1,1.6095,0.8128,0.1443,260,15.985,3.89
1,-0.7607,0.8128,0.1443,298,15.985,3.89
1,1.4084,0.4269,-0.1762,298,15.331,3.89
1,-0.2364,0.6431,-0.3441,350,15.331,3.89
1,0.841,0.8772,-0.1858,350,15.331,3.89
1,1.4383,1.6455,0.3417,338,14.954,3.89
1,2.4116,2.0011,-0.4707,338,14.954,3.89
1,0.0629,2.0011,-0.4707,277,14.954,3.89
1,2.0034,1.7316,0.3286,277,17.26,3.89
1,2.0848,1.6849,-0.3946,212,17.26,3.89
1,2.0106,1.2779,0.0798,212,17.26,3.89
1,2.2871,1.4462,0.3461,147,17.26,3.89
1,-0.173,1.5198,0.5143,147,16.691,3.89
1,1.5257,1.5198,0.5143,95,16.691,3.89
1,-0.5848,1.2357,-0.2849,95,16.691,3.89
1,1.6119,1.4651,-0.168,45,15.483,3.89
1,2.42,2.0362,-0.0508,45,15.483,3.89
1,4.5125,1.7664,-0.197,30,15.483,3.89
1,0.6949,1.4969,0.2398,30,15.483,3.89
1,0.9822,1.4969,0.2398,45,15.483,3.89
1,2.0668,1.6831,0.0132,45,15.483,3.89
1,2.0608,1.8012,-0.3181,84,15.079,3.89
1,2.3625,1.9607,-0.0523,84,15.079,3.89
1,0.1371,2.0402,0.1778,146,15.079,3.89
1,1.3725,1.9217,-0.4086,146,15.079,3.89
1,1.2636,1.6272,-0.1205,210,15.904,3.89
1,2.4834,1.6272,-0.1205,210,15.904,3.89
1,2.3062,1.8229,-0.3386,263,15.904,3.89
1,3.0293,1.8259,-0.2692,263,16.075,3.89
1,0.7847,1.2935,0.0956,321,16.075,3.89
1,-0.4734,-0.111,0.1841,321,16.075,3.89
1,0.7763,-0.3525,0.0383,306,17.503,3.89
1,0.6171,-0.3525,0.0383,306,17.503,3.89
1,1.6909,0.2074,0.9223,258,17.503,3.89
1,-1.2731,0.5513,-0.2089,258,17.381,3.89
1,-0.4243,0.2929,-0.2889,186,17.381,3.89
1,1.0672,0.5018,-0.2834,186,17.381,3.89
1,1.8657,0.8751,-0.0137,135,17.381,3.89
1,0.2209,0.8751,-0.0137,135,15.74,3.89
1,-0.0125,0.724,0.0015,93,15.74,3.89
1,1.2001,1.2233,-0.5283,93,15.74,3.89
1,2.0082,1.1463,0.376,55,15.243,3.89
1,0.3119,0.6686,-0.1963,55,15.243,3.89
1,2.4236,0.9302,-0.0736,28,15.243,3.89
1,0.8458,0.9302,-0.0736,28,16.882,3.89
1,0.7225,1.131,0.4841,35,16.882,3.89
1,1.0708,0.8133,0.0134,35,16.882,3.89
1,1.8873,1.2234,-0.5565,91,15.846,3.89
1,1.679,1.4725,0.4395,91,15.846,3.89
1,-0.9918,0.6493,0.426,146,15.846,3.89
1,1.5353,1.3276,-0.6976,146,15.846,3.89
1,1.3078,1.3276,-0.6976,198,19.095,3.89
1,1.2887,1.1847,0.156,198,19.095,3.89
1,2.0105,0.8692,0.2643,261,19.095,3.89
1,-1.0564,1.0225,-0.105,261,16.225,3.89
1,0.3394,0.887,0.0232,312,16.225,3.89
1,0.3442,0.8216,-0.2275,312,16.225,3.89
1,1.7544,0.8216,-0.2275,325,15.665,3.89
1,0.7129,1.3429,0.0699,325,15.665,3.89
1,1.7233,1.4904,-0.1792,276,15.665,3.89
1,1.1822,1.0473,-0.1792,276,16.218,3.89
1,0.9224,1.1494,-0.6003,213,16.218,3.89
1,1.9687,0.853,0.4592,213,16.218,3.89
1,0.7931,0.853,-0.2193,143,16.218,3.89
1,1.3976,0.66,-0.7083,143,15.393,3.89
1,1.4958,0.7893,0.1001,87,15.393,3.89
1,0.2831,0.7475,0.1001,87,15.393,3.89
1,0.8063,0.7017,0.3833,34,15.807,3.89
1,1.9782,1.3435,-0.2328,34,15.807,3.89
1,0.3179,1.3435,-0.4492,25,15.807,3.89
1,-2.2847,0.9185,0.4624,25,16.6,3.89
1,0.3322,0.371,-0.5215,24,16.6,3.89
1,1.339,0.9441,-0.5215,24,16.6,3.89
1,1.3581,0.7443,-0.1414,24,26.292,3.89
1,1.0433,0.794,0.0463,24,26.292,3.89
1,0.3382,0.794,-0.4691,25,26.292,3.89
1,0.1407,0.4124,-0.0901,25,26.292,3.89
1,-0.0592,0.6396,0.3367,27,22.575,3.89
1,5.0799,0.8676,-0.2896,27,22.575,3.89
1,-0.6949,0.5922,-0.2896,56,22.575,3.89
1,-2.5504,-0.0413,0.0624,56,26.064,3.89
1,-1.558,0.5397,0.2314,126,26.064,3.89
1,-1.1247,0.5397,-0.5366,126,26.064,3.89
1,0.8218,1.0085,0.8889,140,30.705,3.89
1,3.4423,1.4812,-0.1036,140,30.705,3.89
1,3.6673,1.9184,-0.1036,170,30.705,3.89
1,0.4424,1.4563,0.1832,170,37.574,3.89
1,0.2293,1.0943,0.1216,257,37.574,3.89
1,1.6802,1.0943,-0.2204,257,37.574,3.89
1,3.0293,0.7185,-0.2442,313,37.574,3.89
1,-0.2747,0.5352,0.0479,313,43.352,3.89
1,0.5034,0.4287,0.0479,337,43.352,3.89
1,-1.1342,-0.8089,0.3344,337,43.352,3.89
1,-0.3884,-0.5881,0.0012,337,32.311,3.89
1,-0.0652,-0.5881,0.5693,314,32.311,3.89
1,0.7763,0.2187,0.6979,314,32.311,3.89
1,3.1993,1.0271,0.9945,302,39.107,3.89
1,0.0689,2.5857,0.9945,302,39.107,3.89
1,1.1283,2.3187,0.2687,258,39.107,3.89
1,3.1322,1.7401,-0.1803,258,30.847,3.89
1,2.7216,1.7401,-0.4084,162,30.847,3.89
1,2.2356,1.1213,-0.1519,162,30.847,3.89
1,1.6909,1.8201,-0.4636,162,30.847,3.89
1,0.1323,2.2196,-0.4636,134,24.021,3.89
1,2.8509,2.2477,-0.0805,134,24.021,3.89
1,3.2495,2.494,0.1029,109,24.021,3.89
1,3.7858,2.4425,-0.1078,109,35.386,3.89
1,4.9506,2.4425,0.1997,87,35.386,3.89
1,0.0042,2.6361,-0.2232,87,35.386,3.89
1,1.6909,2.8078,-0.0406,64,39.955,3.89
1,2.5887,2.125,-0.0406,64,39.955,3.89
1,3.8313,2.2047,-0.2078,74,39.955,3.89
1,3.1442,2.1291,0.1578,74,44.821,3.89
1,2.9239,2.1291,-0.0727,124,44.821,3.89
1,0.7153,1.9812,0.0461,124,44.821,3.89
1,0.7213,1.813,-0.2142,173,44.821,3.89
1,1.491,1.2663,-0.2142,173,48.808,3.89
1,2.7779,1.3911,-0.1245,222,48.808,3.89
1,1.3713,1.2825,-0.2621,222,48.808,3.89
1,0.2736,1.2825,-0.4306,234,57.556,3.89
1,-0.4938,1.536,0.1262,234,57.556,3.89
1,1.758,1.5858,-0.0942,234,57.556,3.89
1,2.2979,1.1945,-0.0942,234,36.446,3.89
1,1.0601,0.7758,-0.0867,234,36.446,3.89
1,2.341,0.895,-0.2161,194,36.446,3.89
1,0.4184,0.895,-0.3504,194,44.99,3.89
1,0.1024,1.0754,-0.2261,152,44.99,3.89
1,1.2755,1.0098,-0.1799,152,44.99,3.89
1,0.7009,0.4424,-0.1799,112,44.99,3.89
1,2.1817,0.2111,-0.1588,112,33.055,3.89
1,0.8518,0.3103,-0.3401,60,33.055,3.89
1,-0.4998,0.8121,-0.1854,60,33.055,3.89
1,-0.2819,0.8121,-0.231,37,33.782,3.89
1,1.8238,0.8611,0.1635,37,33.782,3.89
1,1.4132,0.8957,0.0965,33,33.782,3.89
1,1.6466,0.7007,0.0965,33,25.884,3.89
1,2.8701,0.9378,0.1068,33,25.884,3.89
1,-1.048,1.2758,0.4562,32,25.884,3.89
1,-0.4746,1.2758,0.3536,32,30.079,3.89
1,2.4978,1.0209,0.1024,32,30.079,3.89
1,0.5956,0.3575,0.0108,32,30.079,3.89
1,1.5389,0.5271,0.0108,32,30.079,3.89
1,4.1091,0.7007,0.0843,37,26.474,3.89
1,-2.7168,1.0249,0.1286,37,26.474,3.89
1,1.3198,1.0249,0.2796,50,26.474,3.89
1,1.9974,0.745,-0.0066,50,28.311,3.89
1,1.2241,0.8948,0.3174,87,28.311,3.89
1,3.8266,1.7338,0.3174,87,28.311,3.89
1,3.6733,2.5864,0.1913,93,28.243,3.89
1,3.0544,3.4611,-0.1018,93,28.243,3.89
1,1.3605,3.4611,-1.2005,87,28.243,3.89
1,2.4451,4.3546,0.0605,87,27.599,3.89
1,3.1478,3.624,-0.263,118,27.599,3.89
1,4.8417,3.3594,-0.263,118,27.599,3.89
1,1.2743,2.6591,-0.394,211,27.599,3.89
1,1.6945,2.043,-0.9727,211,26.256,3.89
1,1.6885,2.043,-0.1648,249,26.256,3.89
1,1.904,1.4032,-0.4466,249,26.256,3.89
1,3.3417,1.7135,1.1527,205,26.171,3.89
1,0.7644,0.6613,-0.2113,205,26.171,3.89
1,0.1311,0.905,-0.2113,193,26.171,3.89
1,1.0014,1.1425,0.4479,193,21.307,3.89
1,1.2528,1.2869,0.5691,176,21.307,3.89
1,2.0524,1.2869,0.2211,176,21.307,3.89
1,1.989,1.6163,-0.5964,155,23.806,3.89
1,3.7571,2.3971,-0.3864,155,23.806,3.89
1,0.9188,2.265,-0.3864,88,23.806,3.89
1,1.6478,1.9354,-0.1366,88,23.806,3.89
1,1.4695,1.9383,0.2876,53,29.398,3.89
1,4.5556,1.9383,-0.0175,53,29.398,3.89
1,5.1194,2.526,1.0948,43,29.398,3.89
1,2.2117,1.9796,0.1042,43,28.142,3.89
1,-2.8114,1.3214,0.1042,42,28.142,3.89
1,1.2456,1.9964,0.1709,42,28.142,3.89
1,1.7532,1.5438,0.4159,42,26.778,3.89
1,2.3972,1.5438,-0.6341,42,26.778,3.89
1,2.5457,1.7388,1.9581,66,26.778,3.89
1,-1.048,1.42,-0.5615,66,18.63,3.89
1,1.3306,2.1505,-0.5615,94,18.63,3.89
1,1.4371,0.9215,-0.1219,94,18.63,3.89
1,2.1758,1.0192,-0.4661,189,18.63,3.89
1,2.3122,1.0192,-0.4297,189,25.091,3.89
1,-3.1202,1.064,-0.4317,240,25.091,3.89
1,0.2161,1.4099,-0.4793,240,25.091,3.89
1,0.8446,1.7324,-0.4793,261,21.877,3.89
1,2.7228,2.391,-0.3042,261,21.877,3.89
1,5.3936,3.4973,-0.4764,248,21.877,3.89
1,5.5743,3.4973,0.4805,248,32.669,3.89
1,2.0381,3.538,1.3434,295,32.669,3.89
1,3.9618,3.8817,0.649,295,32.669,3.89
1,4.5436,4.2502,0.3286,422,32.456,3.89
1,4.1689,4.5872,0.3286,422,32.456,3.89
1,6.0041,4.6196,0.4898,460,32.456,3.89
1,5.53,4.5748,0.3815,460,32.456,3.89
1,3.6051,4.5748,0.5139,460,34.622,3.89
1,0.3454,3.8884,0.904,414,34.622,3.89
1,0.8721,2.6448,0.0308,414,34.622,3.89
1,1.6897,1.8208,0.0308,290,38.834,3.89
1,1.5724,1.1156,-0.7152,290,38.834,3.89
1,1.011,0.4346,-0.0555,174,38.834,3.89
1,-0.0293,0.4346,0.001,174,18.801,3.89
1,0.3394,0.5466,0.607,115,18.801,3.89
1,0.1634,0.4671,-1.2292,115,18.801,3.89
1,1.1079,0.7895,-1.2292,86,18.643,3.89
1,1.3988,1.0392,-0.828,86,18.643,3.89
1,0.7763,0.0419,0.3969,58,18.643,3.89
1,-1.5281,0.0419,0.2989,58,18.643,3.89
1,1.0924,-0.2728,0.6396,33,20.229,3.89
1,-0.5632,-1.4207,-0.836,33,20.229,3.89
1,-0.3561,-1.3812,-0.836,33,20.229,3.89
1,-3.2591,-2.5052,-0.6185,37,19.166,3.89
1,-4.1246,-1.4886,0.586,37,19.166,3.89
1,-1.4634,-1.4886,-0.1284,37,19.166,3.89
1,-0.7607,-0.6791,0.845,37,31.913,3.89
1,-0.1706,-0.9042,-0.6323,40,31.913,3.89
1,-2.5241,-1.0462,0.8726,40,31.913,3.89
1,-0.8182,0.7455,0.8726,41,18.963,3.89
1,1.1139,0.2225,-0.4233,41,18.963,3.89
1,-1.0911,-1.0725,0.9851,41,18.963,3.89
1,-1.9554,-1.0725,0.7602,87,18.963,3.89
1,-0.0197,-0.8449,0.2604,87,16.699,3.89
1,-0.7129,-0.4856,-0.0771,128,16.699,3.89
1,-3.0364,-0.794,-0.0771,128,16.699,3.89
1,0.4807,0.1123,-0.4109,162,20.041,3.89
1,0.5932,0.4089,-0.1558,162,20.041,3.89
1,1.3174,0.4089,-0.2477,195,20.041,3.89
