Activity,ACCELEROMETER Y (m/s²),GRAVITY Y (m/s²),GYROSCOPE Y (rad/s),LIGHT (lux),SOUND LEVEL (dB),LOCATION Speed ( Kmh)
3,3.398,3.3746,-0.0077,10,-1.911,0
3,3.4052,3.3748,-0.0077,10,-1.911,0
3,3.4195,3.3763,0.0019,10,-1.911,0
3,3.4171,3.3732,0.0008,10,-3.306,0
3,3.4291,3.3732,0.0008,10,-3.306,0
3,3.3812,3.3755,0.0051,10,-3.306,0
3,3.386,3.372,0.003,10,-3.404,0
3,3.4219,3.3674,0.003,10,-3.404,0
3,3.4267,3.3693,0.003,10,-3.404,0
3,3.4243,3.3725,-0.0002,10,-3.705,0
3,3.3477,3.3725,-0.0013,10,-3.705,0
3,3.3405,3.3651,-0.0013,10,-3.705,0
3,3.3621,3.3623,-0.0024,10,-3.667,0
3,3.4626,3.3667,0.0061,10,-3.667,0
3,3.4171,3.3643,0.0061,10,-3.667,0
3,3.3908,3.3552,0.0019,10,-3.667,0
3,3.3956,3.3552,0.003,10,0.193,0
3,3.4195,3.3596,-0.0013,10,0.193,0
3,3.4363,3.3612,-0.0013,10,0.193,0
3,3.4088,3.3639,0.0061,10,-0.668,0
3,3.3932,3.3629,0.004,10,-0.668,0
3,3.4219,3.36,-0.0013,10,-0.668,0
3,3.3848,3.36,0.0008,10,-3.969,0
3,3.4136,3.3552,0.0072,10,-3.969,0
3,3.4279,3.3539,0.0072,10,-3.969,0
3,3.4147,3.3589,0.0019,10,-3.42,0
3,3.3824,3.3618,-0.0109,10,-3.42,0
3,3.3932,3.3662,-0.0024,10,-3.42,0
3,3.3717,3.3662,-0.0056,10,-3.42,0
3,3.4052,3.3714,-0.0045,9,0.728,0
3,3.3693,3.3664,-0.0045,9,0.728,0
3,3.4088,3.3758,-0.0002,9,0.728,0
3,3.4495,3.3774,-0.0056,9,-0.189,0
3,3.3298,3.3769,0.0008,9,-0.189,0
3,3.4088,3.3769,-0.0002,9,-0.189,0
3,3.4602,3.3798,0.0104,9,-1.568,0
3,3.4614,3.374,0.0051,9,-1.568,0
3,3.3896,3.3735,0.0051,9,-1.568,0
3,3.4243,3.3703,-0.0024,9,8.918,0
3,3.4303,3.3707,0.0019,9,8.918,0
3,3.2998,3.3683,-0.0013,9,8.918,0
3,3.3968,3.3562,-0.0045,9,8.918,0
3,3.3298,3.3531,0.003,9,-1.571,0
3,3.3788,3.3527,0.003,9,-1.571,0
3,3.3513,3.3458,0.0102,9,-1.571,0
3,3.4016,3.3458,0.0134,9,-2.525,0
3,3.4016,3.3474,0.0038,9,-2.525,0
3,3.4135,3.3492,-0.0005,9,-2.525,0
3,3.3585,3.3485,0.0038,9,-3.911,0
3,3.3585,3.3492,0.0038,9,-3.911,0
3,3.3633,3.3483,0.0016,9,-3.911,0
3,3.38,3.3483,-0.0015,9,-4.219,0
3,3.3872,3.3512,-0.0037,10,-4.219,0
3,3.3992,3.3506,0.0049,10,-4.219,0
3,3.3956,3.3494,-0.0037,10,-4.219,0
3,3.4327,3.3467,-0.0037,10,-3.859,0
3,3.4076,3.352,-0.0037,10,-3.859,0
3,3.398,3.3541,0.0006,10,-3.859,0
3,3.3705,3.3541,0.0006,10,-2.186,0
3,3.4064,3.3556,0.0016,10,-2.186,0
3,3.4004,3.3599,-0.0069,10,-2.186,0
3,3.4088,3.3643,-0.0069,10,-2.884,0
3,3.3884,3.3637,0.0059,10,-2.884,0
3,3.3764,3.3691,-0.0005,10,-2.884,0
3,3.4004,3.3691,0.0049,10,-1.605,0
3,3.4088,3.376,0.0016,10,-1.605,0
3,3.3968,3.3738,-0.0005,10,-1.605,0
3,3.4004,3.3657,0.0038,10,-1.605,0
3,3.4519,3.3671,0.0038,10,-3.282,0
3,3.4423,3.3711,0.0038,10,-3.282,0
3,3.404,3.3711,0.007,10,-3.282,0
3,3.4255,3.3685,-0.0026,10,-2.711,0
3,3.3848,3.3689,0.008,10,-2.711,0
3,3.3992,3.3646,0.0006,10,-2.711,0
3,3.4315,3.364,0.0006,10,-0.33,0
3,3.3896,3.3589,0.0059,10,-0.33,0
3,3.3896,3.3589,0.0016,10,-0.33,0
3,3.3764,3.361,-0.0037,10,-3.651,0
3,3.4028,3.3603,0.0038,10,-3.651,0
3,3.4004,3.3587,-0.0005,10,-3.651,0
3,3.3238,3.3544,-0.0005,10,-3.651,0
3,3.477,3.366,0.0112,10,1.967,0
3,3.3142,3.366,0.0027,10,1.967,0
3,3.3166,3.356,-0.0122,10,1.967,0
3,3.3525,3.3403,-0.025,10,-0.718,0
3,3.3776,3.3217,-0.025,10,-0.718,0
3,3.3932,3.319,0.0187,10,-0.718,0
3,3.313,3.3446,0.0187,10,4.388,0
3,3.4614,3.3322,0.0006,10,4.388,0
3,3.398,3.3322,0.0123,10,4.388,0
3,3.295,3.3327,0.0038,10,-1.547,0
3,3.3357,3.3268,-0.0047,10,-1.547,0
3,3.4004,3.3392,-0.0015,10,-1.547,0
3,3.3848,3.3513,-0.0015,10,-1.547,0
3,3.3465,3.3539,0.0016,10,-1.864,0
3,3.3429,3.3539,-0.0037,10,-1.864,0
3,3.3501,3.3571,-0.0005,10,-1.864,0
3,3.4136,3.3522,-0.0026,10,-2.015,0
3,3.3884,3.3482,-0.0026,10,-2.015,0
3,3.398,3.3562,-0.0026,10,-2.015,0
3,3.374,3.3557,0.0059,10,-3.935,0
3,3.3717,3.3557,0.0016,10,-3.935,0
3,3.3333,3.3494,0.0027,10,-3.935,0
3,3.4004,3.3439,0.0049,10,-3.911,0
3,3.3836,3.3447,0.0091,10,-3.911,0
3,3.398,3.3421,0.0091,10,-3.911,0
3,3.3669,3.345,0.0016,10,-3.911,0
3,3.398,3.345,-0.0037,10,-4.016,0
3,3.3645,3.3439,0.0006,10,-4.016,0
3,3.3357,3.3416,-0.0026,10,-4.016,0
3,3.3621,3.3374,0.0006,10,-3.856,0
3,3.3501,3.3367,0.0006,10,-3.856,0
3,3.3597,3.3388,-0.0005,10,-3.856,0
3,3.3549,3.3357,0.0038,10,-3.815,0
3,3.3381,3.3357,-0.0015,10,-3.815,0
3,3.3549,3.3382,0.0006,10,-3.815,0
3,3.3693,3.3345,-0.0047,10,-5.467,0
3,3.3669,3.3343,-0.0047,10,-5.467,0
3,3.4004,3.333,0.0038,10,-5.467,0
3,3.3477,3.3337,-0.0005,10,-5.467,0
3,3.3788,3.3337,-0.0069,10,-5.97,0
3,3.398,3.3384,0.0027,10,-5.97,0
3,3.41,3.3398,-0.0005,10,-5.97,0
3,3.3525,3.3411,-0.0079,10,-3.987,0
3,3.3525,3.337,-0.0079,10,-3.987,0
3,3.4243,3.3424,-0.0079,10,-3.987,0
3,3.4195,3.3424,-0.0005,10,-1.054,0
3,3.3836,3.3448,-0.0058,10,-1.054,0
3,3.3812,3.3465,-0.009,10,-1.054,0
3,3.3645,3.3494,-0.009,10,-1.139,0
3,3.3788,3.3512,0.0038,10,-1.139,0
3,3.374,3.3541,-0.0026,10,-1.139,0
3,3.4195,3.3541,-0.0007,10,-1.139,0
3,3.3717,3.3553,0.0068,9,-3.016,0
3,3.4052,3.3564,0.0068,9,-3.016,0
3,3.4124,3.3522,0.0025,9,-3.016,0
3,3.3812,3.3511,0.0015,9,-4.072,0
3,3.3956,3.3469,0.0004,9,-4.072,0
3,3.3956,3.3469,0.0025,9,-4.072,0
3,3.3848,3.3474,0.0004,9,-3.823,0
3,3.3489,3.3411,-0.0028,9,-3.823,0
3,3.3633,3.3381,-0.0028,9,-3.823,0
3,3.3657,3.3267,-0.006,9,-4.23,0
3,3.477,3.3292,-0.0092,9,-4.23,0
3,3.3669,3.3342,-0.0028,9,-4.23,0
3,3.4411,3.3342,0.0036,9,-4.23,0
3,3.38,3.3319,0.0057,9,-3.942,0
3,3.2926,3.3326,0.0057,9,-3.942,0
3,3.3824,3.3251,-0.0103,9,-3.942,0
3,3.4566,3.3102,-0.006,9,-0.74,0
3,3.3262,3.3108,-0.0028,9,-0.74,0
3,3.3357,3.3108,-0.0092,9,-0.74,0
3,3.319,3.2965,0.0068,9,1.1,0
3,3.3489,3.2954,0.0068,9,1.1,0
3,3.3788,3.3009,-0.0017,9,1.1,0
3,3.2843,3.2966,0.0004,9,-3.608,0
3,3.3585,3.3021,0.0004,9,-3.608,0
3,3.3465,3.3021,-0.007,9,-3.608,0
3,3.3717,3.3129,-0.0113,9,-3.608,0
3,3.3465,3.3209,-0.0113,9,-2.008,0
3,3.3609,3.3199,-0.0039,9,-2.008,0
3,3.3848,3.3271,-0.0049,9,-2.008,0
3,3.3992,3.3345,-0.006,9,-2.613,0
3,3.38,3.3345,-0.0017,9,-2.613,0
3,3.4303,3.3342,0.0015,9,-2.613,0
3,3.404,3.336,0.0015,9,-3.317,0
3,3.3788,3.3398,0.0015,9,-3.317,0
3,3.38,3.3442,0.0047,9,-3.317,0
3,3.3728,3.3439,0.0068,9,-3.317,0
3,3.3717,3.3401,0.0079,9,-4.549,0
3,3.3848,3.3401,0.0015,9,-4.549,0
3,3.3585,3.3331,0.0015,9,-4.549,0
3,3.3932,3.3343,0.0036,9,-3.706,0
3,3.3513,3.3339,0.0036,9,-3.706,0
3,3.3513,3.3355,0.0015,9,-3.706,0
3,3.3597,3.3356,0.0004,9,-4.782,0
3,3.3633,3.3356,-0.0007,9,-4.782,0
3,3.3501,3.3323,0.0079,9,-4.782,0
3,3.3513,3.3305,0.0079,9,-4.858,0
3,3.3752,3.3279,0.0047,9,-4.858,0
3,3.3561,3.3271,-0.0017,9,-4.858,0
3,3.3848,3.3287,0.0036,9,-4.825,0
3,3.3764,3.3287,0.0025,9,-4.825,0
3,3.3381,3.3262,-0.0028,9,-4.825,0
3,3.3525,3.3285,-0.0028,9,-4.825,0
3,3.3884,3.3305,-0.0039,9,-3.955,0
3,3.3369,3.3313,0.0025,9,-3.955,0
3,3.3513,3.3268,-0.0007,9,-3.955,0
3,3.3788,3.3268,-0.0028,9,-3.686,0
3,3.3262,3.3319,-0.0039,9,-3.686,0
3,3.404,3.3344,-0.0039,9,-3.686,0
3,3.3956,3.3296,-0.0007,9,-3.764,0
3,3.3705,3.3329,0.0015,9,-3.764,0
3,3.3669,3.328,-0.0028,9,-3.764,0
3,3.3884,3.3309,-0.0017,9,-2.78,0
3,3.4052,3.3352,-0.0028,9,-2.78,0
3,3.3549,3.3352,-0.0028,9,-2.78,0
3,3.3501,3.3286,-0.0007,9,-2.78,0
3,3.3322,3.3259,-0.007,9,-2.567,0
3,3.3896,3.3271,-0.0103,9,-2.567,0
3,3.3848,3.3278,-0.006,9,-2.567,0
3,3.3908,3.3202,-0.0113,9,-2.439,0
3,3.3453,3.3121,-0.0145,9,-2.439,0
3,3.3633,3.3121,-0.0145,9,-2.439,0
3,3.3322,3.3133,-0.0049,9,7.681,0
3,3.3345,3.3176,-0.0028,9,7.681,0
3,3.3561,3.3235,-0.0049,9,7.681,0
3,3.3501,3.3294,-0.0007,9,3.376,0
3,3.3788,3.3377,-0.0028,9,3.376,0
3,3.3633,3.3377,-0.0028,9,3.376,0
3,3.4195,3.3364,-0.0028,9,3.376,0
3,3.3944,3.3373,0.0015,9,16.587,0
3,3.3741,3.3324,0.0015,9,16.587,0
3,3.3465,3.3335,0.0068,9,16.587,0
3,3.3333,3.33,0.0047,9,0.779,0
3,3.3393,3.33,0.0047,9,0.779,0
3,3.3549,3.326,0.0057,9,0.779,0
3,3.0652,3.3205,0.0025,9,-2.71,0
3,3.0652,3.23,-0.2126,9,-2.71,0
3,3.1825,3.2326,-0.0348,9,-2.71,0
3,3.0748,3.1879,-0.0529,7,15.411,0
3,3.1729,3.1879,-0.0529,7,15.411,0
3,3.2017,3.1593,-0.0592,7,15.411,0
3,3.2041,3.1991,-0.0049,7,15.411,0
3,3.1945,3.2024,0.0047,7,4.622,0
3,3.3262,3.2239,0.0068,7,4.622,0
3,3.2974,3.2444,0.0068,7,4.622,0
3,3.1825,3.2714,-0.0379,8,12.776,0
3,3.4028,3.2714,-0.0379,8,12.776,0
3,3.3286,3.274,0.0047,8,12.776,0
3,3.3693,3.2782,0.0121,9,1.928,0
3,3.3022,3.2894,0.0057,9,1.928,0
3,3.3166,3.2961,0.0068,9,1.928,0
3,3.3453,3.3052,0.0068,9,-0.615,0
3,3.3501,3.3052,-0.006,9,-0.615,0
3,3.3597,3.3074,0.0036,9,-0.615,0
3,3.3286,3.3055,-0.0188,9,-0.615,0
3,3.3717,3.3179,0.0004,9,-0.018,0
3,3.3669,3.3156,0.0004,9,-0.018,0
3,3.4076,3.3211,-0.006,9,-0.018,0
3,3.3286,3.3211,0.0025,9,-1.429,0
3,3.2855,3.3247,0.0143,9,-1.429,0
3,3.4938,3.3844,-0.0081,9,-1.429,0
3,3.6997,3.4387,-0.006,10,15.299,0
3,3.4507,3.3681,-0.006,10,15.299,0
3,3.1418,3.3158,0.1495,14,15.299,0
3,3.2567,3.2602,0.222,14,16.688,0
3,3.2232,3.1607,0.1208,18,16.688,0
3,3.2184,3.1131,0.0206,18,16.688,0
3,3.082,3.0512,0.0206,25,16.688,0
3,3.0508,3.0512,0.0228,25,32.105,0
3,3.1514,3.0936,0.0185,29,32.105,0
3,3.453,3.0914,-0.0507,29,32.105,0
3,2.9934,3.0742,-0.1125,27,22.096,0
3,3.0389,3.0655,-0.0475,27,22.096,0
3,3.3908,3.0937,-0.0475,23,22.096,0
3,3.1849,3.1572,0.0419,23,20.601,0
3,3.1849,3.1572,-0.0497,27,20.601,0
3,3.5057,3.2679,-0.1168,27,20.601,0
3,3.4435,3.2995,-0.0177,22,17.942,0
3,3.5357,3.3495,-0.104,22,17.942,0
3,3.4698,3.3203,-0.104,22,17.942,0
3,3.1981,3.2736,0.0462,20,17.942,0
3,3.623,3.2577,-0.0028,20,16.417,0
3,3.1789,3.2777,-0.039,20,16.417,0
3,3.3896,3.2777,0.0004,20,16.417,0
3,3.4219,3.2705,-0.0081,20,14.378,0
3,3.228,3.2849,-0.0081,21,14.378,0
3,3.2256,3.2704,0.0079,21,14.378,0
3,3.4112,3.2849,-0.0188,21,8.496,0
3,3.3944,3.2865,-0.0049,21,8.496,0
3,3.3513,3.2865,0.0015,21,8.496,0
3,3.3788,3.3255,0.0047,17,5.167,0
3,3.3645,3.3182,0.0047,17,5.167,0
3,3.2675,3.3177,0.0068,17,5.167,0
3,3.3238,3.3043,-0.0028,18,5.167,0
3,3.4147,3.3058,0.0079,18,4.347,0
3,3.3728,3.3058,-0.0092,18,4.347,0
3,3.2639,3.3124,0.0025,19,4.347,0
3,3.4734,3.3075,0.0025,19,2.425,0
3,3.2795,3.3272,0.0196,19,2.425,0
3,3.3896,3.3158,-0.0081,19,2.425,0
3,3.4267,3.3118,-0.007,19,1.591,0
3,3.3501,3.3118,0.0015,19,1.591,0
3,3.3274,3.3206,0.0164,19,1.591,0
3,3.3226,3.3089,-0.007,19,0.414,0
3,3.3345,3.2947,-0.007,19,0.414,0
3,3.3717,3.3063,-0.0092,19,0.414,0
3,3.319,3.3184,0.0036,19,0.414,0
3,3.3393,3.3195,0.0036,19,3.035,0
3,3.3585,3.3195,-0.0113,19,3.035,0
3,3.4004,3.3176,0.0047,17,3.035,0
3,3.3441,3.3254,0.0047,17,0.824,0
3,3.3298,3.323,0.0047,17,0.824,0
3,3.3513,3.3218,-0.0028,17,0.824,0
3,3.3417,3.3216,0.0057,17,1.084,0
3,3.3369,3.3166,0.0036,17,1.084,0
3,3.392,3.3174,-0.0039,17,1.084,0
3,3.3597,3.3174,-0.0039,17,0.63,0
3,3.3669,3.322,0.0036,17,0.63,0
3,3.3465,3.3194,0.0047,17,0.63,0
3,3.3728,3.3143,-0.0049,20,0.63,0
3,3.3322,3.3107,0.0025,20,1.606,0
3,3.3381,3.3102,0.0015,20,1.606,0
3,3.3836,3.3102,0.0015,20,1.606,0
3,3.4016,3.3136,-0.0007,20,4.59,0
3,3.3705,3.3199,-0.0007,18,4.59,0
3,3.3429,3.3209,-0.0103,18,4.59,0
3,3.3262,3.3221,-0.0028,18,0.505,0
3,3.3537,3.3178,-0.0007,18,0.505,0
3,3.3597,3.3201,-0.0007,18,0.505,0
3,3.3776,3.3201,0.0047,18,0.785,0
3,3.3693,3.3213,0.0047,18,0.785,0
3,3.3417,3.3249,0.0068,23,0.785,0
3,3.3537,3.3241,0.0047,23,0.785,0
3,3.3621,3.3252,-0.006,26,12.807,0
3,3.3764,3.3253,0.0025,26,12.807,0
3,3.3441,3.3253,0.0025,26,12.807,0
3,3.3836,3.3286,0.0057,26,8.309,0
3,3.3549,3.332,0.0025,26,8.309,0
3,3.3405,3.3328,0.0079,26,8.309,0
3,3.3393,3.3338,0.0004,25,2.058,0
3,3.3908,3.3377,-0.0039,25,2.058,0
3,3.3932,3.3377,-0.0039,25,2.058,0
3,3.4088,3.341,-0.0028,23,3.04,0
3,3.4076,3.3469,-0.0049,23,3.04,0
3,3.3633,3.3495,-0.0017,23,3.04,0
3,3.392,3.3481,-0.0049,23,3.04,0
3,3.4243,3.3489,-0.006,23,1.476,0
3,3.386,3.3489,-0.006,22,1.476,0
3,3.3752,3.3455,-0.0039,22,1.476,0
3,3.3549,3.3453,-0.0081,22,0.25,0
3,3.3944,3.3449,-0.0084,22,0.25,0
3,3.3908,3.3443,-0.002,22,0.25,0
3,3.3525,3.3413,-0.001,22,0.49,0
3,3.3573,3.338,0.0001,22,0.49,0
3,3.3824,3.338,0.0001,22,0.49,0
3,3.3812,3.3381,-0.0031,22,-0.665,0
3,3.3992,3.3408,0.0001,22,-0.665,0
3,3.3309,3.3362,0.0001,21,-0.665,0
3,3.3669,3.3378,-0.001,21,-0.665,0
3,3.3429,3.3425,-0.0074,21,0.415,0
3,3.386,3.3425,-0.0074,21,0.415,0
3,3.386,3.3437,0.0033,21,0.415,0
3,3.3764,3.3433,-0.002,21,-0.235,0
3,3.3956,3.3431,-0.0031,21,-0.235,0
3,3.3908,3.3434,0.0001,21,-0.235,0
3,3.3836,3.3431,0.0012,21,-0.957,0
3,3.3764,3.3431,0.0012,21,-0.957,0
3,3.3932,3.3434,0.0012,21,-0.957,0
3,3.3597,3.3427,-0.0031,21,-0.474,0
3,3.4028,3.3433,-0.0031,21,-0.474,0
3,3.374,3.3439,0.0001,21,-0.474,0
3,3.3717,3.3438,0.0033,21,-0.474,0
3,3.386,3.3438,0.0033,21,0.14,0
3,3.386,3.3433,-0.0042,21,0.14,0
3,3.374,3.3498,-0.002,21,0.14,0
3,3.4052,3.3506,-0.0031,21,3.897,0
3,3.4195,3.3507,-0.0031,21,3.897,0
3,3.4076,3.3518,-0.002,21,3.897,0
3,3.41,3.3548,-0.0063,21,3.059,0
3,3.4028,3.3596,0.0086,21,3.059,0
3,3.3597,3.3581,0.0086,21,3.059,0
3,3.3884,3.3581,0.0001,21,1.968,0
3,3.4052,3.358,0.0065,21,1.968,0
3,3.3788,3.3584,0.0065,21,1.968,0
3,3.3693,3.3559,0.0012,22,1.968,0
3,3.3908,3.3583,-0.0031,22,0.27,0
3,3.3669,3.3595,-0.0031,22,0.27,0
3,3.4147,3.3595,0.0043,22,0.27,0
3,3.3932,3.3596,0.0033,22,1.883,0
3,3.3812,3.3584,0.0033,22,1.883,0
3,3.3908,3.3546,-0.001,22,1.883,0
3,3.3908,3.3551,0.0001,22,1.439,0
3,3.3812,3.3537,0.0001,22,1.439,0
3,3.3884,3.3537,0.0022,22,1.439,0
3,3.4147,3.3508,0.0033,22,-0.631,0
3,3.3812,3.3518,0.0033,22,-0.631,0
3,3.4028,3.3496,-0.0095,22,-0.631,0
3,3.3932,3.3491,-0.002,22,-0.631,0
3,3.3872,3.3503,-0.0031,22,0.417,0
3,3.398,3.3501,-0.0031,22,0.417,0
3,3.4016,3.3525,0.0012,22,0.417,0
3,3.3836,3.3529,0.0001,22,-0.087,0
3,3.3836,3.3559,0.0065,22,-0.087,0
3,3.4147,3.3559,-0.001,22,-0.087,0
3,3.3944,3.3595,-0.002,22,1.952,0
3,3.4016,3.3595,-0.002,22,1.952,0
3,3.3728,3.3646,0.0065,21,1.952,0
3,3.3908,3.3653,0.0012,21,1.952,0
3,3.4171,3.3639,-0.0074,21,2.237,0
3,3.4147,3.3639,-0.0042,21,2.237,0
3,3.4136,3.3675,-0.0031,21,2.237,0
3,3.4195,3.367,-0.0031,21,3.213,0
3,3.4171,3.3653,-0.0063,21,3.213,0
3,3.3908,3.3632,-0.0074,21,3.213,0
3,3.4231,3.3624,-0.0095,21,-0.209,0
3,3.3728,3.3589,0.0001,21,-0.209,0
3,3.392,3.3589,-0.002,21,-0.209,0
3,3.398,3.3577,-0.0074,21,0.3,0
3,3.4112,3.3577,-0.0074,21,0.3,0
3,3.4052,3.3564,-0.0042,21,0.3,0
3,3.3908,3.355,-0.001,21,-0.139,0
3,3.3932,3.3552,-0.002,21,-0.139,0
3,3.3573,3.3552,-0.002,21,-0.139,0
3,3.4135,3.3563,-0.0031,21,-0.139,0
3,3.3585,3.3581,-0.0031,21,-0.436,0
3,3.3908,3.3566,0.0001,21,-0.436,0
3,3.404,3.3551,-0.0031,21,-0.436,0
3,3.4279,3.3593,0.0033,21,-0.521,0
3,3.398,3.3619,0.0012,21,-0.521,0
3,3.404,3.3615,0.0012,21,-0.521,0
3,3.3932,3.3615,0.0012,21,-0.008,0
3,3.4124,3.3614,0.0001,21,-0.008,0
3,3.3489,3.3617,0.0043,21,-0.008,0
3,3.4028,3.3597,-0.002,21,-0.008,0
3,3.398,3.3642,0.0012,21,-0.188,0
3,3.3944,3.3622,0.0012,21,-0.188,0
3,3.4076,3.364,0.0012,21,-0.188,0
3,3.41,3.364,0.0012,21,1.623,0
3,3.3932,3.3662,-0.0031,21,1.623,0
3,3.3992,3.3673,-0.002,21,1.623,0
3,3.3848,3.3641,0.0022,21,4.071,0
3,3.4339,3.3662,0.0022,21,4.071,0
3,3.3956,3.3711,0.0054,21,4.071,0
3,3.4231,3.3711,0.0054,21,2.781,0
3,3.3752,3.3722,0.0054,21,2.781,0
3,3.3944,3.3715,0.0033,21,2.781,0
3,3.3896,3.3692,-0.002,21,2.781,0
3,3.4255,3.365,-0.0031,21,1.028,0
3,3.4171,3.3591,0.0054,21,1.028,0
3,3.4064,3.3591,0.0054,21,1.028,0
3,3.3741,3.3634,0.0022,21,1.618,0
3,3.4411,3.3668,-0.0031,21,1.618,0
3,3.4303,3.3649,0.0043,21,1.618,0
3,3.3537,3.3557,0.0097,21,2.265,0
3,3.4112,3.3568,-0.0042,21,2.265,0
3,3.3836,3.3568,-0.0042,21,2.265,0
3,3.3741,3.3556,0.0033,21,-0.151,0
3,3.3752,3.3529,-0.0074,21,-0.151,0
3,3.4231,3.3537,-0.0063,21,-0.151,0
3,3.3896,3.3528,0.0001,21,-0.983,0
3,3.3824,3.3503,-0.002,21,-0.983,0
3,3.3681,3.3503,-0.002,21,-0.983,0
3,3.3932,3.3507,-0.0042,21,-0.983,0
3,3.38,3.3522,0.0012,21,-0.599,0
3,3.3908,3.3494,0.0001,21,-0.599,0
3,3.4076,3.3517,-0.002,21,-0.599,0
3,3.3932,3.3534,-0.0042,21,0.583,0
3,3.398,3.3522,-0.0074,21,0.583,0
3,3.3836,3.3464,-0.0074,21,0.583,0
3,3.3764,3.3503,0.0033,21,0.338,0
3,3.3477,3.3503,0.0043,20,0.338,0
3,3.3812,3.3482,-0.0074,20,0.338,0
3,3.4112,3.3492,0.0012,20,0.208,0
3,3.398,3.3488,0.0012,20,0.208,0
3,3.3633,3.3488,0.0012,20,0.208,0
3,3.4016,3.3496,-0.002,20,0.208,0
3,3.386,3.3496,-0.001,20,1.32,0
3,3.3669,3.3553,0.0001,20,1.32,0
3,3.3764,3.3558,0.0022,20,1.32,0
3,3.4004,3.353,0.0022,20,1.694,0
3,3.4076,3.3572,0.0022,20,1.694,0
3,3.4267,3.3579,-0.0095,20,1.694,0
3,3.4052,3.3591,0.0022,20,2.572,0
3,3.3836,3.3608,-0.0042,19,2.572,0
3,3.4195,3.3608,0.0065,19,2.572,0
3,3.4219,3.3599,-0.0031,19,2.572,0
3,3.4147,3.358,-0.0031,19,-0.202,0
3,3.3884,3.3544,0.0076,19,-0.202,0
3,3.4147,3.3564,-0.001,20,-0.202,0
3,3.374,3.3587,-0.001,20,-0.397,0
3,3.41,3.3587,0.0076,20,-0.397,0
3,3.3884,3.3582,0.0033,20,-0.397,0
3,3.3836,3.3547,0.0033,20,0.059,0
3,3.4124,3.3538,-0.0031,20,0.059,0
3,3.4076,3.3575,0.0012,20,0.059,0
3,3.4028,3.3567,-0.001,20,-0.519,0
3,3.3836,3.3557,-0.0031,20,-0.519,0
3,3.386,3.3557,-0.001,20,-0.519,0
3,3.4052,3.3543,-0.0042,20,-0.347,0
3,3.4147,3.3558,-0.0042,20,-0.347,0
3,3.374,3.3571,0.0012,20,-0.347,0
3,3.3836,3.3551,0.0012,20,-0.347,0
3,3.386,3.3563,0.0022,20,-0.469,0
3,3.398,3.3563,0.0076,20,-0.469,0
3,3.4004,3.3558,0.0076,20,-0.469,0
3,3.398,3.355,0.0076,20,-1.497,0
3,3.3717,3.3559,-0.001,20,-1.497,0
3,3.398,3.3587,-0.0031,20,-1.497,0
3,3.3932,3.3601,-0.001,20,0.837,0
3,3.398,3.3601,-0.002,20,0.837,0
3,3.4219,3.3611,-0.0052,20,0.837,0
3,3.41,3.3589,-0.0052,20,4.598,0
3,3.3956,3.3612,-0.0052,19,4.598,0
3,3.4052,3.3645,0.0022,19,4.598,0
3,3.4219,3.3645,-0.001,19,4.598,0
3,3.4291,3.3645,-0.0074,19,4.429,0
3,3.4291,3.3651,-0.0074,19,4.429,0
3,3.3848,3.3664,0.0012,19,4.429,0
3,3.3848,3.3628,-0.0031,19,-0.037,0
3,3.4267,3.3595,-0.0042,19,-0.037,0
3,3.4147,3.3617,-0.0031,19,-0.037,0
3,3.392,3.3588,0.0001,19,0.406,0
3,3.398,3.3564,0.0001,19,0.406,0
3,3.4112,3.3573,-0.001,19,0.406,0
3,3.4112,3.3573,-0.0031,19,0.254,0
3,3.4291,3.3594,-0.001,19,0.254,0
3,3.4219,3.3621,0.0033,19,0.254,0
3,3.4064,3.3597,0.0012,19,0.254,0
3,3.4028,3.3593,0.0012,19,-0.119,0
3,3.4124,3.361,-0.002,19,-0.119,0
3,3.4028,3.361,0.0001,19,-0.119,0
3,3.4088,3.3598,0.0001,19,0.894,0
3,3.4279,3.3585,0.0001,19,0.894,0
3,3.3836,3.3553,0.0033,19,0.894,0
3,3.4052,3.3559,-0.0042,19,2.723,0
3,3.3705,3.357,0.0065,19,2.723,0
3,3.3776,3.357,0.0012,19,2.723,0
3,3.4064,3.3574,-0.0031,19,-0.838,0
3,3.4207,3.3577,-0.0031,19,-0.838,0
3,3.404,3.361,0.0022,19,-0.838,0
3,3.398,3.3644,-0.0063,19,-0.838,0
3,3.398,3.3619,-0.0031,19,0.583,0
3,3.398,3.3619,0.0001,19,0.583,0
3,3.3956,3.3647,-0.0052,19,0.583,0
3,3.4147,3.3687,-0.0052,19,3.132,0
3,3.392,3.3715,0.0033,19,3.132,0
3,3.3956,3.3699,0.0033,19,3.132,0
3,3.41,3.3674,0.0001,19,3.113,0
3,3.4028,3.3658,0.0012,19,3.113,0
3,3.3968,3.3658,0.0001,19,3.113,0
3,3.4004,3.3623,-0.002,19,2.891,0
3,3.4088,3.3571,-0.002,19,2.891,0
3,3.4136,3.3579,-0.0031,19,2.891,0
3,3.4136,3.3594,-0.0074,19,2.891,0
3,3.3884,3.3572,-0.0042,19,0.219,0
3,3.4028,3.3572,-0.0042,19,0.219,0
3,3.4052,3.3563,-0.0031,19,0.219,0
3,3.404,3.3575,-0.0031,19,-0.291,0
3,3.3884,3.3567,0.0001,19,-0.291,0
