Activity,ACCELEROMETER Y (m/s²),GRAVITY Y (m/s²),GYROSCOPE Y (rad/s),LIGHT (lux),SOUND LEVEL (dB),LOCATION Speed ( Kmh)
4,4.5712,5.1007,0.4406,68,16.558,0
4,4.7687,5.1007,0.4406,68,16.558,0
4,2.5133,5.3676,0.5503,77,16.558,0
4,5.2272,4.3579,0.5027,77,16.558,0
4,3.2807,2.731,-1.2322,107,23.14,0
4,4.1785,3.3504,-0.7699,107,23.14,0
4,2.9634,4.2959,0.0411,95,23.14,0
4,0.41,4.2959,0.0411,95,14.701,0
4,-0.92,3.6826,1.4229,95,14.701,0
4,0.6854,3.2849,0.1796,106,14.701,0
4,1.0409,3.5949,0.1796,106,12.414,0
4,1.7687,3.4428,0.9571,106,12.414,0
4,1.3916,1.9552,0.1876,106,12.414,0
4,0.1838,1.9552,0.1271,96,15.687,0
4,1.0672,1.2855,-0.0753,96,15.687,0
4,0.0425,0.9811,0.1627,86,15.687,0
4,0.829,2.3444,0.1627,86,15.687,0
4,1.1079,3.286,0.5493,91,16.215,0
4,0.2448,3.2129,-0.3303,91,16.215,0
4,3.471,3.2129,1.0031,87,16.215,0
4,2.0022,3.6891,-0.0635,87,18.001,0
4,5.3349,4.263,0.3488,87,18.001,0
4,3.3022,3.848,1.2795,89,18.001,0
4,1.9591,2.1396,1.2795,89,24.096,0
4,2.4942,2.3355,-0.7857,74,24.096,0
4,2.5181,2.3355,0.445,74,24.096,0
4,1.4324,2.8709,0.0992,68,16.676,0
4,3.3717,3.2014,-1.0886,68,16.676,0
4,2.2344,3.0063,1.0458,68,16.676,0
4,3.3166,3.8837,1.0458,68,16.676,0
4,3.0963,4.2564,-0.3637,68,17.06,0
4,5.967,2.6366,0.856,73,17.06,0
4,0.6207,2.6366,-0.1368,73,17.06,0
4,2.4738,3.3485,0.5067,67,17.483,0
4,4.4167,3.7926,0.1082,67,17.483,0
4,2.147,3.8239,0.1082,67,17.483,0
4,2.9323,3.9655,1.1877,67,17.178,0
4,3.7799,4.7604,-1.1857,70,17.178,0
4,6.3381,4.7604,0.8143,70,17.178,0
4,1.3785,4.1705,0.0015,70,17.006,0
4,4.376,3.9243,0.0306,70,17.006,0
4,2.7144,4.3386,0.0306,67,17.006,0
4,3.2531,4.536,0.0942,67,17.006,0
4,4.2515,4.2372,-0.6453,67,15.929,0
4,4.3892,4.2372,0.9656,67,15.929,0
4,1.8202,3.8417,-0.1723,67,15.929,0
4,3.8325,3.6705,0.9722,71,16.766,0
4,4.4119,2.8602,0.9722,71,16.766,0
4,4.2288,3.165,-0.8558,71,16.766,0
4,2.5552,3.6244,-0.0437,71,16.676,0
4,3.9115,3.6244,-0.9235,73,16.676,0
4,2.7204,3.4251,0.814,73,16.676,0
4,3.7715,3.2009,-0.774,77,13.381,0
4,4.0803,3.122,-0.1503,77,13.381,0
4,3.6961,2.7142,-0.1503,83,13.381,0
4,2.2715,2.8488,0.3856,83,13.381,0
4,2.3876,2.9765,-0.0077,90,17.043,0
4,2.6558,2.9765,-0.3916,90,17.043,0
4,4.388,3.7348,-0.9728,95,17.043,0
4,3.0975,4.0192,0.0656,95,17.639,0
4,4.9638,4.6655,0.0656,91,17.639,0
4,2.0237,3.9662,-0.3528,91,17.639,0
4,5.2726,4.8679,-0.0182,99,14.199,0
4,7.8321,4.8679,-0.4209,99,14.199,0
4,8.2475,4.2817,-1.1042,129,14.199,0
4,2.2105,2.5486,-0.418,129,23.92,0
4,-0.8362,2.8452,-0.418,145,23.92,0
4,-3.5596,3.4734,1.4082,145,23.92,0
4,1.2612,0.2216,2.2123,193,23.92,0
4,-1.2875,0.2216,-0.7912,193,21.095,0
4,3.5907,1.0288,0.0862,199,21.095,0
4,2.3852,1.5311,-0.7841,199,21.095,0
4,-0.0389,2.7075,-0.7841,165,15.165,0
4,0.0605,3.6743,-0.505,165,15.165,0
4,-4.1845,2.9971,0.1484,139,15.165,0
4,-2.2152,2.5755,1.6956,139,13.374,0
4,-0.2089,2.5755,2.1842,139,13.374,0
4,1.2935,2.3655,0.9212,153,13.374,0
4,0.5896,1.2211,0.9212,153,13.847,0
4,0.3969,1.018,-0.3474,133,13.847,0
4,2.651,1.9488,-0.0722,133,13.847,0
4,0.0557,2.1916,-0.3866,120,13.847,0
4,1.9112,2.1916,-0.4888,120,24.958,0
4,-0.1646,2.2031,1.0661,114,24.958,0
4,1.7855,2.3385,-0.7749,114,24.958,0
4,2.7935,2.8741,-0.7749,110,23.105,0
4,4.7794,2.8073,-0.1819,110,23.105,0
4,2.1303,3.5318,0.2909,103,23.105,0
4,2.6438,3.5318,0.7161,103,20.784,0
4,2.9275,3.49,0.5796,96,20.784,0
4,1.3162,3.2794,1.4279,96,20.784,0
4,3.9379,3.7199,1.4279,90,20.303,0
4,1.9172,2.512,-2.0219,90,20.303,0
4,2.0752,0.6522,-0.26,87,20.303,0
4,-1.1618,0.6522,-1.013,87,20.303,0
4,2.8198,1.57,1.7008,79,19.09,0
4,0.6854,1.3255,0.1601,79,19.09,0
4,1.2767,1.4729,0.1601,73,19.09,0
4,-0.6721,0.7856,-0.0215,73,18.481,0
4,0.8577,1.3257,-1.2981,70,18.481,0
4,1.7963,1.3257,0.1565,70,18.481,0
4,0.9559,1.7594,0.542,70,21.387,0
4,0.6698,1.6825,-0.2126,70,21.387,0
4,1.8334,2.0413,-0.2126,70,21.387,0
4,3.0939,2.4437,-0.0782,65,23.453,0
4,2.8868,2.2269,0.1356,65,23.453,0
4,2.0788,2.2269,-0.3363,65,23.453,0
4,2.7204,2.3771,-0.3608,63,23.453,0
4,2.3242,1.9475,0.2455,63,24.087,0
4,1.0565,1.9925,0.3049,58,24.087,0
4,1.8346,2.8171,0.3049,58,24.087,0
4,2.6833,2.709,-0.5086,58,20.09,0
4,2.8258,2.1995,-0.0088,58,20.09,0
4,2.5313,2.1995,-0.7394,58,20.09,0
4,2.311,2.5894,-0.7298,52,19.18,0
4,4.4874,2.6579,-1.1827,52,19.18,0
4,2.2212,2.0678,-1.1827,49,19.18,0
4,2.5026,2.6697,0.5761,49,26.99,0
4,2.1339,2.7017,0.3742,49,26.99,0
4,1.9471,2.7017,0.5963,49,26.99,0
4,2.1063,2.857,0.0511,51,26.99,0
4,3.5392,3.1964,-0.2927,51,20.767,0
4,4.3509,2.5719,-0.2927,56,20.767,0
4,8.3552,3.0064,-1.4559,56,20.767,0
4,9.8061,3.5971,-1.8673,115,25.623,0
4,2.8988,3.5971,0.7941,115,25.623,0
4,-4.4083,4.6108,2.694,129,25.623,0
4,-5.4821,5.4135,3.067,129,30.543,0
4,-3.2627,5.9122,3.067,190,30.543,0
4,5.6126,4.5641,0.4392,190,30.543,0
4,6.684,2.7773,-0.3807,310,19.671,0
4,6.684,2.7773,-1.4495,310,19.671,0
4,2.9012,2.1266,-2.8605,153,19.671,0
4,-1.8082,2.937,2.5083,153,19.671,0
4,-1.661,3.8608,3.7463,69,22.68,0
4,-0.5058,5.6811,3.7463,69,22.68,0
4,-0.89,6.2248,1.3111,41,22.68,0
4,3.7858,5.0208,0.833,41,22.538,0
4,3.7858,5.0208,0.833,41,22.538,0
4,4.2587,3.7151,0.7185,193,22.538,0
4,4.2587,3.7151,0.7185,193,22.538,0
4,-0.1825,1.416,0.5912,193,19.156,0
4,-0.9212,0.5912,0.4452,193,19.156,0
4,0.3825,1.8003,0.0608,880,19.156,0
4,1.7029,3.3065,-0.0468,880,29.855,0
4,-2.0464,3.6379,-0.0722,754,29.855,0
4,-1.1881,3.0059,-0.3221,754,29.855,0
4,2.4248,3.0059,-0.3221,564,23.822,0
4,3.4088,2.2649,-0.1109,564,23.822,0
4,3.149,2.3856,-0.6011,397,23.822,0
4,-3.5548,2.4502,-0.0869,397,23.822,0
4,0.1443,3.6211,0.0947,240,24.631,0
4,1.3474,3.2805,-0.2374,240,24.631,0
4,0.4459,3.2805,-0.2374,175,24.631,0
4,6.1741,2.9048,0.5794,175,33.409,0
4,-0.9164,2.5424,-0.0697,152,33.409,0
4,3.9594,3.1777,-0.1181,152,33.409,0
4,2.1075,3.1262,0.1366,79,28.967,0
4,1.5521,2.8448,-0.5714,79,28.967,0
4,2.1458,2.8448,-0.5714,51,28.967,0
4,2.2272,2.6226,0.1061,51,22.467,0
4,3.7104,3.065,-0.3791,52,22.467,0
4,5.615,4.0041,0.6062,52,22.467,0
4,2.5624,4.5655,0.9054,55,21.261,0
4,3.2962,4.4039,-0.8301,55,21.261,0
4,5.8233,4.1752,1.8954,55,21.261,0
4,3.2879,4.1752,1.8954,42,18.125,0
4,2.7683,4.1508,0.886,42,18.125,0
4,3.4339,4.9446,-0.4622,52,18.125,0
4,3.817,3.8341,1.0769,52,27.813,0
4,3.2304,2.3147,-0.9963,156,27.813,0
4,2.8749,2.9638,-0.2229,156,27.813,0
4,0.8913,2.9638,-0.2229,109,27.813,0
4,0.3765,3.909,-1.1633,109,19.431,0
4,1.2564,4.7373,1.2518,100,19.431,0
4,0.3957,5.063,1.987,100,19.431,0
4,0.9116,5.0664,1.1582,115,29.397,0
4,0.9116,5.0664,1.1582,115,29.397,0
4,3.8577,5.1192,0.5798,73,29.397,0
4,1.5928,2.1629,0.336,73,32.959,0
4,2.0656,2.7947,-0.2137,36,32.959,0
4,2.8545,2.7947,-0.2137,36,32.959,0
4,2.6247,3.3222,0.9725,34,31.954,0
4,2.3781,3.8249,-0.1153,34,31.954,0
4,1.8346,4.0711,1.1176,34,31.954,0
4,3.404,4.14,1.1176,32,31.954,0
4,2.7719,3.7246,0.3783,32,28.741,0
4,3.7499,3.306,-0.562,32,28.741,0
4,3.2184,3.306,0.5478,31,28.741,0
4,2.6402,3.5767,0.5303,31,30.328,0
4,2.4619,2.9837,-1.8865,31,30.328,0
4,0.4723,2.7441,-1.8865,31,30.328,0
4,2.4714,2.8851,0.502,45,26.283,0
4,4.7256,3.8673,-0.0702,45,26.283,0
4,2.1219,3.8673,0.0408,57,26.283,0
4,3.6877,3.01,-0.3335,57,29.755,0
4,2.6486,3.358,-0.3079,47,29.755,0
4,1.9136,3.3733,-0.3079,47,29.755,0
4,2.754,3.0452,0.8387,58,29.755,0
4,3.787,3.2946,-0.0737,58,21.142,0
4,4.8094,3.2946,0.074,68,21.142,0
4,3.5189,2.6948,0.4662,68,21.142,0
4,3.7763,3.0853,-0.5913,47,26.597,0
4,2.396,3.8955,-0.5913,47,26.597,0
4,2.8784,3.3834,0.1111,74,26.597,0
4,2.4176,3.5082,0.7357,74,26.133,0
4,4.2946,3.5082,0.0095,74,26.133,0
4,4.5328,3.7072,0.1787,50,26.133,0
4,2.7324,2.556,0.4164,50,32.746,0
4,2.2727,2.9458,0.4164,58,32.746,0
4,3.2986,3.1003,-0.1249,58,32.746,0
4,2.4044,2.8922,0.7392,32,32.746,0
4,4.1402,3.3761,0.7392,32,30.334,0
4,4.5688,3.3761,-0.1648,30,30.334,0
4,2.4116,3.2488,-0.2355,30,30.334,0
4,1.5521,3.4003,0.7334,30,26.633,0
4,1.7484,3.9164,0.8223,30,26.633,0
4,1.0565,3.4102,-2.0795,33,26.633,0
4,1.7268,3.2026,2.4333,33,30.04,0
4,3.41,3.2026,2.4333,39,30.04,0
4,1.3641,3.3996,0.4488,39,30.04,0
4,2.2069,2.6029,2.3788,42,31.18,0
4,2.8605,1.9365,-0.7103,42,31.18,0
4,2.9311,1.5722,-1.2241,51,31.18,0
4,-0.0808,2.0944,0.608,51,31.18,0
4,-3.8684,2.0944,0.608,60,23.028,0
4,-2.6031,2.855,1.8022,60,23.028,0
4,-0.3238,4.0671,0.6876,42,23.028,0
4,2.1063,4.2088,1.264,42,19.638,0
4,2.4786,3.4903,0.866,42,19.638,0
4,2.5947,3.0835,0.6465,49,19.638,0
4,1.5975,3.0835,0.6465,49,20.877,0
4,1.4204,3.2331,0.1006,62,20.877,0
4,4.157,3.787,0.2805,62,20.877,0
4,3.5129,4.8151,0.3387,58,24.532,0
4,5.378,6.1961,-1.0509,58,24.532,0
4,4.5676,6.2076,0.1471,43,24.532,0
4,4.5676,6.2076,0.1471,43,24.532,0
4,4.6956,6.0502,0.3048,50,30.89,0
4,4.5747,6.0812,-0.3165,50,30.89,0
4,7.4849,6.0812,-0.3165,85,30.89,0
4,5.7551,5.2861,0.7122,85,30.89,0
4,5.0189,5.8457,-0.2627,81,30.605,0
4,5.943,6.053,-0.2549,81,30.605,0
