Activity,ACCELEROMETER Y (m/s²),GRAVITY Y (m/s²),GYROSCOPE Y (rad/s),LIGHT (lux),SOUND LEVEL (dB),LOCATION Speed ( Kmh)
2,-1.5616,7.5901,-0.6624,2147,30.69,9.86
2,4.4802,8.0318,-1.8027,1212,35.905,9.86
2,28.008,9.2736,2.3898,1212,35.905,9.86
2,6.1669,9.2736,6.0398,1568,35.905,9.86
2,-3.4435,8.8175,0.6566,1568,31.2,9.86
2,4.7208,8.5636,-3.7204,1086,31.2,9.86
2,20.823,7.0345,-0.1489,1086,31.2,9.9
2,3.9774,6.3257,-0.1489,1546,31.666,9.9
2,1.9124,6.8898,-2.661,1546,31.666,9.9
2,15.5103,6.8898,0.3484,2177,31.666,9.9
2,16.7229,7.4467,-0.4019,2177,31.666,9.9
2,-5.7012,8.9372,6.0385,1273,31.851,9.9
2,-5.7562,8.6608,0.6145,1273,31.851,9.9
2,-1.9135,7.9949,0.6145,731,31.851,9.9
2,20.2041,6.407,-2.5001,731,26.272,9.9
2,12.4445,5.6435,2.1086,2335,26.272,9.9
2,3.5081,5.6435,-3.5471,2335,26.272,9.86
2,6.2914,6.5325,2.671,1676,34.315,9.86
2,22.6929,7.3925,4.1796,1676,34.315,9.86
2,-7.6872,8.3,4.1796,2139,34.315,9.86
2,-6.6888,7.2081,3.979,2139,38.201,9.86
2,1.5245,6.0351,-0.2449,2074,38.201,9.86
2,16.4284,6.0351,-2.1828,2074,38.201,9.86
2,4.8225,4.6713,-4.514,4710,38.201,9.86
2,0.1658,6.7937,1.0092,4710,61.246,9.86
2,6.6996,6.5343,1.0092,3841,61.246,9.86
2,1.3174,8.727,4.1876,3841,61.246,9.76
2,-5.7179,7.8917,4.1745,3950,39.357,9.76
2,-2.1793,7.8917,2.9047,3950,39.357,9.76
2,8.4653,6.5363,-1.3344,2748,39.357,9.76
2,16.1148,5.8354,-1.497,2748,51.868,9.76
2,1.2827,6.3888,-1.497,3143,51.868,9.76
2,3.9666,7.0565,-3.3775,3143,51.868,9.76
2,18.4611,8.5196,1.773,3373,43.271,9.76
2,4.9004,8.5196,5.3647,3373,43.271,9.76
2,-5.0081,9.1143,3.6255,3594,43.271,9.76
2,-3.2136,8.1314,2.812,3594,43.271,9.68
2,8.3708,4.5849,-6.3267,5546,38.384,9.68
2,15.9101,6.4079,-6.3267,5546,38.384,9.68
2,-3.7523,6.3575,-0.2543,4065,38.384,9.68
2,-1.1151,6.8631,-1.4542,4065,67.924,9.68
2,19.8988,6.8631,2.7158,5320,67.924,9.68
2,-6.1393,8.9496,6.6264,5320,67.924,9.68
2,-6.1393,8.8535,6.6264,2894,34.317,9.68
2,0.7404,8.371,0.4425,2894,34.317,9.68
2,27.1353,7.2048,-3.0675,2585,34.317,9.72
2,4.297,6.9936,-3.6582,2585,41.605,9.72
2,-2.0608,6.9936,-1.9968,2997,41.605,9.72
2,12.3774,7.3663,-0.2613,2997,41.605,9.72
2,18.3223,7.9399,2.8649,4751,41.605,9.72
2,-1.3342,8.6746,2.8649,4751,40.789,9.72
2,-7.9948,8.7466,2.8896,3284,40.789,9.72
2,-0.088,7.3366,1.2747,3284,40.789,9.72
2,26.5392,7.3366,-4.0392,3391,30.347,9.72
2,3.2735,7.0178,-2.7856,3391,30.347,9.72
2,-2.6294,7.6707,-2.3211,3249,30.347,9.72
2,14.9596,7.6588,-2.3211,3249,48.659,9.72
2,16.535,8.9305,4.9733,4452,48.659,9.72
2,-0.908,7.7349,3.0526,4452,48.659,9.72
2,-3.9546,7.7349,1.8361,3384,37.265,9.72
2,8.0284,7.0889,-3.5455,3384,37.265,9.72
2,8.6185,7.4548,-0.1635,4728,37.265,9.72
2,0.4411,7.9887,-0.1635,4728,37.265,9.72
2,2.5444,7.7991,-3.6069,4728,36.031,9.72
2,14.3407,8.4673,3.3686,4728,36.031,9.72
2,17.7895,9.28,2.3344,2938,36.031,9.72
2,-1.9782,9.28,3.5852,2938,29.546,9.72
2,-3.1825,8.476,0.5322,1433,29.546,9.72
2,-0.3142,7.126,-4.7705,1433,29.546,9.72
2,16.1375,5.4031,-4.7705,5208,35.742,9.72
2,3.799,6.101,-0.9818,5208,35.742,9.72
2,9.1644,6.4255,-0.6329,2202,35.742,9.72
2,20.8146,6.4255,2.7603,2202,42.62,9.72
2,-0.8541,8.265,3.5431,3025,42.62,9.72
2,-8.901,8.4156,1.6882,3025,42.62,9.72
2,0.1287,8.3768,1.6882,1142,42.62,9.58
2,22.0512,6.7218,-1.2039,1142,33.404,9.58
2,9.2446,7.2827,-4.0788,3060,33.404,9.58
2,-4.2659,7.2827,-4.887,3060,33.404,9.58
2,7.291,7.7996,-0.2187,1905,65.888,9.58
2,31.822,7.9181,2.6077,1905,65.888,9.58
2,0.9535,8.352,2.6077,4730,65.888,9.58
2,-9.314,7.7896,5.7134,4730,35.585,9.58
2,-2.6725,7.653,-1.0274,1419,35.585,9.58
2,14.4353,7.653,-2.9999,1419,35.585,9.58
2,14.0055,5.8468,-3.1128,3907,59.315,9.58
2,0.5094,6.2461,-0.6975,3907,59.315,9.58
2,7.6956,6.9903,-0.6975,2289,59.315,9.58
2,29.4266,9.177,3.7565,2289,59.315,9.58
2,-10.0083,8.946,5.2596,2598,40.99,9.58
2,-10.0083,8.946,2.2046,2598,40.99,9.58
2,-0.1885,7.6058,0.0801,1473,40.99,9.58
2,12.9078,6.2317,-4.1731,1473,32.522,9.58
2,10.2023,6.6757,-4.1731,2413,32.522,9.58
2,-0.5955,6.9135,-2.7265,2413,32.522,9.58
2,20.9427,7.572,0.3205,2468,49.868,9.58
2,1.5844,8.6056,3.2793,2468,49.868,9.65
2,-5.6246,8.6056,4.9576,1356,49.868,9.65
2,-1.5257,7.7256,-3.119,1356,38.302,9.65
2,11.5538,7.1383,-0.15,3228,38.302,9.65
2,10.2562,5.8258,-0.15,3228,38.302,9.65
2,-0.7607,6.4701,-2.1031,3228,38.302,9.65
2,5.6078,6.5699,-1.5508,3228,51.839,9.65
2,27.4286,6.5699,3.038,3507,51.839,9.65
2,1.3222,8.38,5.8292,3507,51.839,9.65
2,-9.6073,8.7025,0.1751,3507,40.775,9.65
2,-3.6637,8.9349,0.1751,2111,40.775,9.5
2,20.3681,7.4972,-1.6385,2837,40.775,9.5
2,18.5736,6.9187,-1.4292,2837,46.706,9.5
2,0.7069,6.9187,-5.6149,2837,46.706,9.5
2,1.3677,8.4553,0.7562,4745,46.706,9.5
2,28.992,8.7572,4.3133,4745,46.706,9.5
2,4.4646,9.0848,4.3133,2842,49.783,9.5
2,-6.0459,8.4562,5.2112,2842,49.783,9.5
2,0.0952,7.8299,-0.9408,1301,49.783,9.5
2,19.9228,7.8299,-3.0528,1301,33.348,9.5
2,11.5443,7.222,-3.3862,2852,33.348,9.47
2,-0.3154,7.7544,-1.5449,2852,33.348,9.47
2,11.5993,8.1982,-1.5449,2047,50.125,9.47
2,28.8855,9.2648,3.922,2047,50.125,9.47
2,3.1143,9.0724,3.0549,4221,50.125,9.47
2,-4.8884,9.0724,3.0608,4221,33.229,9.47
2,-1.631,8.4755,-1.5385,978,33.229,9.47
2,20.5058,6.755,-5.0266,978,33.229,9.47
2,8.6676,6.1782,-2.1784,4071,34.303,9.47
2,0.3011,7.1915,-2.1784,4071,34.303,9.47
2,13.037,8.1447,1.093,2151,34.303,9.4
2,11.0259,7.9668,4.3343,2151,34.303,9.4
2,1.3857,7.9668,2.3058,4380,34.323,9.4
2,-3.3261,7.1754,1.013,4380,34.323,9.4
2,-2.5037,7.156,-2.3813,1684,34.323,9.4
2,14.0007,4.9412,-2.3813,1684,32.967,9.4
2,8.2678,6.0967,-1.8989,6312,32.967,9.4
2,10.2634,6.8995,-1.5432,6312,32.967,9.4
2,16.2525,6.8995,3.7076,3791,45.509,9.4
2,4.4981,7.8002,4.0392,3791,45.509,9.4
2,-3.6434,7.6377,1.9708,5561,45.509,9.4
2,-9.0447,8.6685,1.9708,5561,31.467,9.4
2,22.4115,6.6876,-2.8387,2009,31.467,9.4
2,8.336,5.9843,-2.6207,2009,31.467,9.4
2,0.0138,5.9843,-4.0657,3592,31.467,9.4
2,17.1036,6.4983,1.8606,3592,40.163,9.4
2,10.1604,7.2423,1.6922,3901,40.163,9.4
2,-0.9738,8.7576,1.6922,3901,40.163,9.4
2,-8.4006,7.5153,5.4193,2903,33.847,9.4
2,-1.2348,5.5592,-0.5699,2903,33.847,9.4
2,-4.5065,5.5592,-5.6015,5431,33.847,9.32
2,6.2255,3.1379,-1.7429,5431,35.379,9.32
2,2.001,6.0946,0.3122,5431,35.379,9.32
2,10.8535,7.1238,0.3122,5431,35.379,9.32
2,12.9592,7.9463,4.5077,8101,34.191,9.32
2,-1.3749,6.9624,5.1838,8101,34.191,9.32
2,0.7368,7.6875,-2.5386,6315,34.191,9.32
2,-1.5401,7.6875,-0.48,6315,34.191,9.32
2,25.0464,7.0311,-5.6245,6004,36.431,9.32
2,1.4168,6.7873,-3.2055,6004,36.431,9.32
2,-1.2061,8.1003,-3.2055,6144,36.431,9.4
2,16.3865,8.6317,1.5394,6144,39.969,9.4
2,15.0769,9.1584,1.9214,8790,39.969,9.4
2,1.7759,9.1584,4.7636,8790,39.969,9.4
2,-7.8272,8.4893,0.2884,2530,30.768,9.4
2,-0.1382,6.6965,-4.0504,2530,30.768,9.4
2,17.6004,5.4989,-4.0504,10489,30.768,9.4
2,2.7384,6.4906,-1.0656,10489,30.768,9.4
2,0.5166,7.0875,-0.6488,3050,46.326,9.4
2,17.6866,7.0875,3.6724,3050,46.326,9.4
2,11.142,8.5845,4.3158,7053,46.326,9.43
2,-4.6836,9.5235,-0.3701,7053,34.26,9.43
2,-4.9578,8.8786,-0.3701,1571,34.26,9.43
2,3.6254,7.8505,-2.9236,1571,34.26,9.43
2,24.1473,7.3573,-1.7725,8368,30.853,9.43
2,0.604,7.3573,-4.4414,8368,30.853,9.43
2,19.5888,8.0556,1.669,3622,30.853,9.43
2,14.361,8.8401,4.05,3622,39.169,9.43
2,-2.9263,9.6196,4.05,8813,39.169,9.43
2,-5.293,9.0692,6.5063,8813,39.169,9.43
2,0.112,7.6622,0.2587,1069,35.821,9.5
2,21.637,6.874,-3.7695,1069,35.821,9.5
2,3.2567,6.874,-2.441,8678,35.821,9.5
2,-0.8709,7.6623,-1.0485,8678,35.821,9.5
2,10.838,8.1541,3.4196,4261,37.301,9.5
2,20.0664,9.4706,3.4196,4261,37.301,9.5
2,1.3138,9.2787,5.4812,6358,37.301,9.5
2,-7.8859,8.6148,0.8874,6358,33.937,9.5
2,-3.4818,8.6148,-3.5357,2759,33.937,9.5
2,22.6127,6.4663,-1.4206,2759,33.937,9.5
2,9.9114,5.7309,-2.3327,7836,45.209,9.5
2,-1.4167,7.1314,-2.3327,7836,45.209,9.5
2,7.0743,7.9101,1.3261,3899,45.209,9.5
2,20.058,9.4202,1.3356,3899,38.402,9.5
2,1.1594,9.4202,5.8251,5737,38.402,9.5
2,-8.6676,8.3152,0.7152,5737,38.402,9.5
2,-0.0628,8.3532,-4.0676,2439,38.402,9.5
2,22.4115,5.9172,-4.0676,2439,35.83,9.5
2,10.7015,6.8071,-0.9169,5125,35.83,9.5
2,-3.5811,7.5556,-1.881,5125,35.83,9.5
2,6.6002,7.5556,4.1409,2601,48.965,9.43
2,15.1811,7.4363,6.0999,2601,48.965,9.43
2,-10.5973,7.7035,-1.7196,2516,48.965,9.43
2,1.3043,8.386,-1.7196,2516,34.833,9.43
2,21.995,6.5316,-1.9231,1462,34.833,9.43
2,4.8788,6.8631,-3.4248,1462,34.833,9.43
2,-2.1302,6.8631,-1.3136,2007,48.088,9.43
2,5.1853,7.1169,0.3594,2007,48.088,9.43
2,20.3489,7.4951,2.4324,3931,48.088,9.43
2,6.1441,8.6641,2.4324,3931,48.088,9.43
2,-1.2647,8.6138,1.718,3862,37.599,9.47
2,-2.8593,6.9922,2.7222,3862,37.599,9.47
2,7.5244,6.9299,-5.5297,3632,37.599,9.47
2,18.5473,6.9299,-1.6499,3632,38.144,9.47
2,-1.904,6.9026,-1.9092,2465,38.144,9.47
2,-0.5321,7.5841,-1.9092,2465,38.144,9.47
2,23.277,8.5783,0.1212,3645,47.773,9.47
2,13.7493,9.0973,2.331,3645,47.773,9.47
2,-2.3062,8.036,4.4978,4846,47.773,9.47
2,-4.801,8.036,3.3294,4846,31.739,9.47
2,4.6657,5.9925,-3.2456,3827,31.739,9.4
2,17.0749,6.8817,-1.7853,3827,31.739,9.4
2,2.5337,7.0678,-1.7853,1843,31.739,9.4
2,0.3454,7.1885,-0.5247,1843,51.854,9.4
2,13.7074,8.826,3.0989,3635,51.854,9.4
2,10.2394,8.826,1.0389,3635,51.854,9.4
2,-1.722,8.4234,1.7933,3635,33.678,9.4
2,-4.789,7.4379,-1.4862,1457,33.678,9.4
2,4.6909,5.6865,-1.4862,1457,33.678,9.4
2,15.5474,6.3571,-1.7961,2734,52.294,9.4
2,2.1458,6.2357,-1.2914,2734,52.294,9.5
2,-0.009,6.2357,0.7081,2734,52.294,9.5
2,10.7566,8.0074,3.0607,2734,52.294,9.5
2,-2.6845,9.2199,5.7165,4318,44.544,9.5
2,-6.3596,8.6474,5.7165,4318,44.544,9.5
2,17.6794,6.323,1.1898,2507,44.544,9.5
2,8.6736,5.4443,-3.9471,2507,49.314,9.5
2,-2.5468,5.4443,-1.9252,3785,49.314,9.5
2,1.8825,7.578,-1.1842,3785,49.314,9.5
2,20.3465,7.7426,3.7883,3147,53.523,9.5
2,12.2482,9.0054,4.4651,3147,53.523,9.5
2,-3.7224,9.173,4.4651,2511,53.523,9.5
2,-6.2997,8.1984,3.0975,2511,36.218,9.5
2,14.8327,6.2443,-1.9639,2511,36.218,9.5
2,13.3615,6.2443,-3.7802,5821,36.218,9.5
2,0.0748,6.5773,-2.5031,5821,36.218,9.5
2,-1.552,7.2408,-0.0296,2616,48.515,9.5
2,9.4541,8.5626,-0.0296,2616,48.515,9.5
2,12.1165,7.8494,0.1533,7923,48.515,9.5
2,-3.7715,5.7019,5.3131,7923,36.669,9.5
2,0.0928,5.7019,0.9173,3576,36.669,9.54
2,1.4707,6.5533,-4.8334,3576,36.669,9.54
2,20.4543,6.8796,-0.3854,3576,41.586,9.54
2,-1.0828,7.0131,-0.3854,3576,41.586,9.54
2,-1.1055,7.8512,-1.3887,1082,41.586,9.54
2,20.3681,9.0036,1.1521,1082,36.336,9.54
2,19.256,9.0036,0.537,3650,36.336,9.54
2,-0.4974,9.2865,4.7112,3650,36.336,9.54
2,-9.1776,7.4579,-0.526,2332,38.158,9.54
2,4.3461,5.2655,-0.526,2332,38.158,9.54
2,22.5863,6.8212,-3.862,1206,38.158,9.61
2,1.661,7.4025,-1.876,1206,38.158,9.61
2,0.4136,7.4025,1.4815,542,45.499,9.61
2,10.595,8.3793,3.6756,542,45.499,9.61
2,10.595,9.6147,7.0731,933,45.499,9.61
2,12.2518,8.154,1.5326,933,38.214,9.61
2,11.6736,7.173,1.5326,230,38.214,9.61
2,17.1048,6.9592,-3.3227,230,38.214,9.61
2,1.8956,6.8248,-4.5053,597,49.446,9.61
2,1.1905,6.8248,-1.1105,597,49.446,9.61
2,13.6727,7.3567,2.2378,1132,49.446,9.61
2,13.5362,8.9686,1.5007,1132,49.446,9.61
2,1.9459,8.565,1.5007,1783,46.96,9.61
2,-5.9478,7.8517,1.9529,1783,46.96,9.61
2,2.7587,6.4677,-0.1803,1377,46.96,9.61
2,20.2783,6.4677,-3.1893,1377,43.09,9.61
2,8.53,7.1781,-1.4877,1811,43.09,9.61
2,-3.38,7.6556,0.3896,1811,43.09,9.61
2,8.8663,7.9315,0.3896,1999,60.538,9.61
2,14.5131,9.3607,4.1381,1999,60.538,9.61
2,-5.0332,8.0589,6.6775,943,60.538,9.68
2,-3.7846,8.0589,6.6775,943,36.983,9.68
2,3.3884,6.4861,-1.4126,2139,36.983,9.68
2,15.4827,5.2787,-4.1866,2139,36.983,9.68
2,6.1202,6.8143,-2.6521,1866,36.983,9.68
2,-2.5492,6.8394,-0.5077,1866,51.055,9.68
2,12.8862,8.1867,3.3091,2322,51.055,9.68
2,18.3151,8.1867,3.3091,2322,51.055,9.68
2,0.4759,8.9311,5.7083,1581,39.772,9.68
2,0.1491,8.3904,-0.1801,1581,39.772,9.68
2,22.1697,7.389,-1.7665,1758,39.772,9.68
2,11.658,6.7237,-2.0847,1758,37.43,9.68
2,-3.4363,7.558,-0.9784,1686,37.43,9.68
2,9.265,7.558,-0.9784,1686,37.43,9.68
2,24.8165,7.6963,0.7452,2048,45.3,9.68
2,4.7926,9.4036,2.5594,2048,45.3,9.68
2,-7.9924,8.5407,4.2824,1586,45.3,9.68
2,-3.5237,7.5424,0.926,1586,38.45,9.68
2,12.7031,7.3427,-3.6817,2051,38.45,9.68
2,17.2939,7.5227,-3.7983,2051,38.45,9.68
2,0.1754,7.5227,-3.7983,1412,38.45,9.72
2,0.2089,8.1676,-1.7649,1412,52.124,9.72
2,23.4626,8.2459,4.2618,2533,52.124,9.72
2,7.8105,8.5653,7.4227,2533,52.124,9.72
2,-2.8353,7.5295,1.0772,921,37.172,9.72
2,-3.5452,6.5195,-2.188,921,37.172,9.72
2,18.7305,6.5195,-2.188,1966,37.172,9.72
2,6.7211,6.3042,-3.4459,1966,49.69,9.72
2,-0.7093,6.7336,-2.2888,697,49.69,9.72
2,10.9685,6.9314,0.9954,697,49.69,9.72
2,18.1463,8.7427,3.1669,2086,43.15,9.79
2,-0.5548,9.1712,5.3638,2086,43.15,9.79
2,-9.7522,9.1712,5.3638,2086,43.15,9.79
2,5.4199,7.6396,1.2281,1512,43.15,9.79
2,24.1378,6.9142,-5.8772,1512,39.061,9.79
2,1.0696,6.4826,-2.2565,3296,39.061,9.79
2,-0.7703,6.9941,-2.3989,3296,39.061,9.79
2,14.1671,7.8152,1.999,1686,60.88,9.79
2,12.5414,7.8152,1.999,1686,60.88,9.79
2,2.6761,9.4151,2.3259,3371,60.88,9.79
2,-7.3723,8.551,4.2748,3371,35.417,9.79
2,3.7751,6.9136,-0.3421,2076,35.417,9.79
2,12.66,4.9799,-2.444,2076,35.417,9.79
2,11.2785,5.6177,-3.6487,4021,35.417,9.79
2,0.0701,6.4671,-0.7293,4021,58.546,9.79
2,1.9926,6.4671,-0.7293,1822,58.546,9.79
2,16.4356,7.3207,4.1372,1822,58.546,9.79
2,-3.2076,9.1679,3.2466,2564,38.874,9.79
2,-4.7207,8.2514,1.34,2564,38.874,9.79
2,5.1362,7.1952,-2.2505,1348,38.874,9.79
2,14.7633,6.0541,-2.338,1348,36.773,9.79
2,5.1529,6.0541,-2.338,3106,36.773,9.79
2,0.4196,7.1947,-3.7509,3106,36.773,9.79
2,15.0482,7.8566,0.3221,1095,53.662,9.79
2,16.3099,9.4703,0.8374,1095,53.662,9.79
2,-3.3573,9.364,6.3703,1557,53.662,9.79
2,-2.7946,7.9073,1.0509,1557,36.809,9.79
2,4.5891,7.9073,1.0509,1902,36.809,9.79
2,18.6957,6.6983,-2.2603,1902,36.809,9.79
2,6.6373,6.0016,-2.1621,2153,36.809,9.79
2,0.0353,6.9422,0.0803,2153,48.188,9.83
2,12.2553,7.6824,0.775,1151,48.188,9.83
2,18.9663,9.0843,1.5213,1151,48.188,9.83
2,3.2579,9.0843,1.5213,2087,42.006,9.83
2,-6.8731,8.2966,4.1242,2087,42.006,9.83
2,0.483,7.754,1.4495,1702,42.006,9.83
2,15.3379,6.4564,-3.4066,1702,41.198,9.83
2,7.1808,6.484,-2.8604,2717,41.198,9.83
2,1.8561,6.9239,-1.1898,2717,41.198,9.83
2,20.5596,6.9239,2.9542,1424,47.457,9.86
2,6.7954,7.6811,2.9542,1424,47.457,9.86
2,-4.3796,8.2861,4.5015,2909,47.457,9.86
2,-1.0193,7.6792,0.3742,2909,47.457,9.86
2,17.0629,5.543,-5.6638,1370,41.833,9.86
2,5.475,5.2944,-0.7841,1370,41.833,9.86
2,1.3414,5.7061,-1.9606,1370,41.833,9.86
2,16.1782,5.7061,-1.9606,1370,52.031,9.86
2,18.9483,7.8654,2.6711,1808,52.031,9.86
2,-7.2371,9.3555,6.2406,1808,52.031,9.86
2,-5.8173,8.0649,1.9582,1481,41.709,9.86
2,4.9638,5.9266,-2.3419,1481,41.709,9.86
2,16.2417,5.3343,-2.6169,1787,41.709,9.86
2,3.7152,5.3343,-2.6169,1787,41.709,9.86
2,-0.0102,6.1017,-0.8882,1870,48.224,9.86
2,15.9448,6.4766,2.1743,1870,48.224,9.86
2,9.9007,8.2233,3.8998,3142,48.224,9.86
2,-3.2352,7.5988,1.8803,3142,42.098,9.86
2,-3.8421,6.6846,-0.7131,2128,42.098,9.86
2,4.807,6.6846,-0.7131,2128,42.098,9.86
2,4.8034,4.7271,-4.3237,4583,42.025,9.9
2,-0.6362,6.1933,-2.9033,4583,42.025,9.9
2,-0.6159,7.3041,0.1125,2521,42.025,9.9
2,15.4959,8.0687,2.1658,2521,48.958,9.9
2,8.846,8.4768,5.9066,5335,48.958,9.9
2,-2.8317,8.4768,5.9066,5335,48.958,9.9
2,6.2686,7.5378,0.4864,2640,48.958,9.9
2,6.2686,5.915,-3.7248,2640,33.503,9.9
2,17.8051,5.2952,-2.3964,3637,33.503,9.9
2,-1.0588,6.3405,-1.0208,3637,33.503,9.9
2,14.4664,7.3765,0.1638,1736,54.702,9.9
2,10.0491,8.7731,2.4946,1736,54.702,9.9
2,-3.6481,8.7731,2.4946,3170,54.702,9.9
2,-5.0978,6.9374,2.5421,3170,36.705,9.9
2,4.1079,5.9245,0.1036,1622,36.705,9.9
2,18.7029,5.7461,-4.1003,1622,36.705,9.9
2,7.1784,7.1495,-1.4453,2894,51.143,9.9
2,-1.746,7.3363,-0.431,2894,51.143,9.9
2,4.801,7.3363,-0.431,1409,51.143,9.9
2,21.813,7.6102,4.5764,1409,40.229,9.9
2,4.0588,8.8114,4.5441,2745,40.229,9.9
2,-11.8854,8.2669,0.9252,2745,40.229,9.9
2,-2.1147,7.294,-4.9793,1195,40.229,9.9
2,23.7547,5.5801,0.791,1195,33.123,9.9
2,8.1864,5.5801,0.791,2777,33.123,9.9
2,0.1766,6.477,-2.9326,2777,33.123,9.9
2,23.7307,6.9855,1.4138,1349,58.414,9.9
2,5.4714,8.8113,1.16,1349,58.414,9.9
2,-6.8061,8.4136,4.7646,501,58.414,9.9
2,-3.1166,6.7157,-0.4823,501,37.646,9.9
2,15.4588,6.7157,-0.4823,1965,37.646,9.9
2,9.5702,5.4767,-2.1171,1965,37.646,9.9
2,2.0429,6.2594,-3.1929,1224,37.646,9.9
2,6.6864,6.361,0.0961,1224,48.327,9.9
2,22.7252,7.9254,2.8189,1490,48.327,9.9
2,3.0149,8.9069,5.4612,1490,48.327,9.9
2,-8.3324,8.9069,0.3521,1284,37.386,9.9
2,-0.5046,7.2288,0.3521,1284,37.386,9.9
2,21.1594,5.278,-5.978,2170,37.386,9.9
2,10.0156,5.4776,-0.1368,2170,35.778,9.9
2,-1.8118,6.7836,-0.7144,1022,35.778,9.9
2,3.9511,6.1735,3.2195,1022,35.778,9.97
2,21.497,6.995,0.8496,2425,41.383,9.97
2,5.5193,6.995,0.8496,2425,41.383,9.97
2,-2.6151,7.4474,3.5774,1709,41.383,9.97
2,-5.8353,8.6574,-1.5776,1709,41.383,9.97
2,11.9118,7.5558,-2.3311,942,35.59,9.97
2,16.3734,7.6462,-4.7494,942,35.59,9.97
2,0.6195,7.6462,-4.7494,1021,35.59,9.97
2,13.8966,8.0409,-1.4732,1021,54.67,9.97
2,16.0382,8.2467,6.5497,1533,54.67,9.97
2,-1.6406,9.433,3.3077,1533,54.67,9.9
2,-5.5085,7.9915,0.6018,1509,42.365,9.9
2,5.5396,7.3943,-4.7437,1509,42.365,9.9
2,20.9271,6.8672,-3.0491,2558,42.365,9.9
2,2.8437,6.8672,-3.0491,2558,41.166,9.9
2,-3.1131,7.5721,-4.0668,1047,41.166,9.9
2,17.3526,7.739,0.5588,1047,41.166,9.9
2,14.7345,8.5881,3.1598,1458,41.166,9.9
2,-1.3246,7.9915,4.1374,1458,39.204,9.9
2,-8.7263,7.6016,-2.5926,3095,39.204,9.9
2,2.7504,7.8067,-1.277,3095,39.204,9.86
2,19.232,7.8067,-1.277,3900,35.053,9.86
2,3.5201,6.8822,-2.1743,3900,35.053,9.86
2,-3.453,7.8038,-2.4859,1414,35.053,9.86
2,7.9565,7.8353,1.5534,1414,54.935,9.86
2,22.9203,9.4537,1.6042,1685,54.935,9.86
2,3.0389,8.4699,4.0126,1685,54.935,9.86
2,-10.0407,8.4699,4.0126,1434,34.076,9.86
2,-0.1658,7.7543,0.5522,1434,34.076,9.86
2,18.3414,6.4105,-4.9712,3658,34.076,9.86
2,14.0258,7.102,-2.5656,3658,34.076,9.83
2,-2.8413,7.8741,-2.0328,2059,59.972,9.83
2,5.9478,8.9418,3.5774,2059,59.972,9.83
2,29.9174,8.9418,3.5774,1919,59.972,9.83
2,3.55,9.7855,6.082,1919,37.031,9.83
2,-4.8884,9.0891,3.2983,781,37.031,9.83
2,14.6567,7.8728,-1.6479,781,37.031,9.83
2,15.9819,6.5613,-3.3067,2164,34.164,9.83
2,-0.665,6.943,-2.8873,2164,34.164,9.83
2,0.817,6.943,-2.8873,1994,34.164,9.83
2,23.5967,7.4789,0.375,1994,45.604,9.9
2,9.1692,9.013,0.4485,1729,45.604,9.9
2,-5.0667,9.343,5.1806,1729,45.604,9.9
2,-2.9586,8.3033,4.0798,810,45.604,9.9
2,12.217,7.335,-4.8091,810,34.971,9.9
2,14.531,7.335,-4.8091,3247,34.971,9.9
2,0.3035,6.8083,-0.6233,3247,34.971,9.9
2,0.9368,7.5409,-2.4344,1692,55.066,9.9
2,23.3058,7.9121,2.1183,1692,55.066,9.9
2,10.7171,9.6365,-0.3568,2086,55.066,9.9
2,-5.269,8.8547,3.1071,2086,37.444,9.9
2,-4.8309,7.9465,0.2106,3431,37.444,9.9
2,15.861,7.9465,0.2106,3431,37.444,9.9
2,17.6243,6.5788,-1.7539,4259,40.877,9.9
2,-0.6171,7.1981,-3.7292,4259,40.877,9.9
2,5.6006,7.8771,-0.9762,1582,40.877,9.9
2,27.9637,8.9818,3.614,1582,53.076,9.9
2,5.8413,9.6927,5.7939,2476,53.076,9.9
2,-4.9614,9.6927,5.7939,2476,53.076,9.9
2,-0.3633,8.8415,2.7316,1502,53.076,9.9
2,11.743,7.4893,-2.5562,1502,34.185,9.94
2,19.5792,7.106,-4.3968,2657,34.185,9.94
2,-0.7979,7.9685,-3.3456,2657,34.185,9.94
2,-0.1454,7.8454,-0.0129,1798,51.163,9.94
2,19.8055,7.8454,-0.0129,1798,51.163,9.94
2,13.1891,8.9708,2.912,2281,51.163,9.94
2,-3.963,9.2374,5.8161,2281,34.886,9.94
2,-3.2064,8.8762,0.8897,1867,34.886,9.94
2,9.3464,7.5207,-2.1454,1867,34.886,9.94
2,15.2409,6.3986,-1.0036,3863,34.886,9.86
2,-1.3066,6.3986,-1.0036,3863,41.991,9.86
2,0.6866,7.5904,-2.673,1727,41.991,9.86
2,20.562,7.6055,1.6399,1727,41.991,9.86
2,13.2142,9.0952,2.6646,3264,39.516,9.86
2,-2.2499,8.5392,4.3282,3264,39.516,9.86
2,-3.5727,8.2424,0.5373,2665,39.516,9.86
2,0.7093,8.2424,0.5373,2665,33.548,9.86
2,22.5995,7.3539,-1.8526,4130,33.548,9.86
2,7.6776,6.8412,-2.1891,4130,33.548,9.86
2,7.8273,7.302,-1.6646,1452,47.125,9.86
2,26.9737,7.8966,2.7998,1452,47.125,9.83
2,4.9626,9.3787,3.0128,3395,47.125,9.83
2,-6.0388,8.1039,2.9787,3395,47.125,9.83
