Activity,ACCELEROMETER Y (m/s²),GRAVITY Y (m/s²),GYROSCOPE Y (rad/s),LIGHT (lux),SOUND LEVEL (dB),LOCATION Speed ( Kmh)
0,6.4386,5.5829,-1.1126,361,46.767,0.72
0,5.7539,5.4825,-0.5128,361,46.767,0.72
0,5.9933,5.7421,-0.5546,464,41.646,0.72
0,7.4202,5.989,-1.0515,464,41.646,0.72
0,5.3684,7.0959,-1.2226,543,41.646,0.72
0,5.0428,7.5095,-1.2226,543,40.825,0.72
0,3.9343,7.7308,-1.5731,571,40.825,0.72
0,6.4961,8.0374,-0.5423,571,40.825,0.72
0,6.6876,8.2937,-1.1601,688,41.253,0.72
0,6.6182,8.4973,-1.2589,688,41.253,0.72
0,11.9094,8.4888,-0.6399,1374,41.253,1.22
0,11.1696,8.2273,-0.6399,1374,40.387,1.22
0,10.1017,7.9283,-0.3346,1787,40.387,1.22
0,6.5799,6.755,1.4435,1787,40.387,1.22
0,5.6749,6.2897,1.6438,1787,40.387,1.22
0,5.1793,6.0318,1.6261,1787,36.053,1.22
0,5.4331,5.7975,1.5574,1603,36.053,1.22
0,7.3915,5.5098,1.5574,1603,36.053,1.22
0,6.295,5.1642,2.0543,1042,38.071,1.22
0,5.7946,5.1243,1.7976,1042,38.071,1.22
0,6.1058,5.1181,1.0506,718,38.071,0
0,6.3668,5.1441,1.1046,718,37.814,0
0,4.4395,5.6286,0.0967,657,37.814,0
0,6.0963,5.7464,0.1738,657,37.814,0
0,6.3285,5.82,0.1738,681,37.814,0
0,5.5815,6.0098,0.6302,681,39.198,0
0,6.0436,6.2378,0.3145,498,39.198,0
0,7.8177,6.4191,-0.2085,498,39.198,0
0,6.6469,6.6947,0.0372,599,35.736,0
0,7.4705,6.8267,0.7641,599,35.736,0
0,6.3381,6.8521,0.7641,691,35.736,0
0,7.9661,7.0765,-0.1611,691,32.635,0
0,6.0436,7.1059,0.1015,812,32.635,0
0,6.9151,6.9699,-1.2541,812,32.635,0
0,8.615,6.9307,0.8299,986,33.308,0
0,7.6214,6.7935,2.2492,986,33.308,0
0,7.6357,6.5878,2.2492,588,33.308,0
0,3.9175,6.443,1.7102,588,33.308,0
0,5.6342,6.4514,0.9233,380,35.517,0
0,5.0452,6.8315,0.0019,380,35.517,0
0,3.8026,6.9151,-0.478,429,35.517,0
0,5.9047,6.9399,2.3243,429,50.718,0
0,4.5664,7.4728,2.3243,356,50.718,0
0,6.9486,7.5762,1.7235,356,50.718,0
0,10.0347,7.764,1.5939,337,35.749,0
0,6.7283,8.0623,2.234,337,35.749,0
0,9.8001,8.0431,-0.3472,936,35.749,0
0,8.196,8.1823,-1.2161,936,38.39,0
0,9.8935,8.7987,-1.7851,956,38.39,0
0,8.9813,8.7672,-1.7851,956,38.39,4.68
0,10.5159,8.581,-3.3242,452,45.647,4.68
0,8.1074,8.4745,-1.9761,452,45.647,4.68
0,7.8129,8.4575,-0.7436,446,45.647,4.68
0,4.7794,8.4252,-3.013,446,45.647,4.68
0,5.8688,8.7095,-1.9836,754,39.715,4.68
0,9.4721,8.2922,-1.9836,754,39.715,4.68
0,5.4857,7.9724,-1.2177,743,39.715,4.68
0,7.0922,7.189,1.5868,743,53.346,4.68
0,5.7635,7.0016,0.2183,591,53.346,4.68
0,4.54,6.9281,-1.9491,591,53.346,4.68
0,6.3046,6.8631,-1.4464,548,46.442,4.43
0,8.9837,7.2114,-1.4464,548,46.442,4.43
0,7.2934,7.3928,-0.6142,597,46.442,4.43
0,8.5383,7.479,0.4221,597,46.442,4.43
0,5.0428,7.0414,-3.2671,557,37.899,4.43
0,5.1505,7.3023,-1.6058,557,37.899,4.43
0,8.2103,7.5785,-0.2646,773,37.899,4.43
0,9.9868,7.7311,-0.2646,773,40.351,4.43
0,10.2023,7.658,-0.9023,894,40.351,4.43
0,7.3317,7.7312,-1.1085,894,40.351,2.45
0,5.4833,7.6965,0.4198,855,33.492,2.45
0,6.86,7.6368,0.4175,855,33.492,2.45
0,9.1632,7.5201,0.3634,817,33.492,2.45
0,9.8982,7.6777,0.6742,817,33.908,2.45
0,4.236,7.6881,0.6742,846,33.908,2.45
0,8.1888,7.5664,-0.3965,846,33.908,2.45
0,5.4043,7.4215,0.4958,811,33.908,2.45
0,6.7355,7.4994,0.1079,811,37.975,2.45
0,9.5176,7.6213,0.2751,718,37.975,2.45
0,10.4681,7.7765,0.08,718,37.975,4.18
0,5.876,7.758,0.08,447,38.564,4.18
0,6.5847,7.7803,0.0399,447,38.564,4.18
0,6.8073,7.6808,1.5928,643,38.564,4.18
0,8.6317,6.8651,0.5491,643,58.084,4.18
0,6.4889,6.5608,0.6636,604,58.084,4.18
0,10.5926,6.4803,-1.2255,604,58.084,4.18
0,4.9446,6.453,-1.2255,735,43.13,4.18
0,2.05,5.5159,-0.1481,735,43.13,4.18
0,0.9846,3.9278,-0.2728,835,43.13,4.18
0,3.2041,2.2636,0.3852,835,43.13,4.79
0,2.9431,1.7544,0.727,311,48.559,4.79
0,1.3725,-0.123,-0.3587,311,48.559,4.79
0,-7.1126,0.0449,-0.3587,155,48.559,4.79
0,0.7979,-2.51,-0.1069,155,50.972,4.79
0,-3.3082,-1.1255,0.9667,416,50.972,4.79
0,-2.1422,6.4029,7.0696,416,50.972,4.79
0,9.9198,8.2776,5.8662,428,43.746,4.79
0,1.5161,6.4712,2.2618,428,43.746,4.79
0,-11.1109,7.5603,2.2618,466,43.746,4.79
0,4.5975,7.6241,0.3025,466,52.09,4.1
0,4.552,7.4464,1.6085,466,52.09,4.1
0,8.0356,8.0719,-0.4548,421,52.09,4.1
0,9.4841,6.9633,1.829,421,52.09,4.1
0,7.4538,6.1051,-1.1147,732,43.163,4.1
0,2.9096,6.1314,-0.088,732,43.163,4.1
0,6.1346,5.6483,-0.088,2313,43.163,4.1
0,5.7108,5.5926,-0.1254,2313,36.608,4.1
0,6.963,4.9375,-0.5918,2546,36.608,4.1
0,3.8625,3.1997,-0.6011,2546,36.608,4.1
0,-1.7495,2.1551,0.1965,6562,31.661,4.1
0,3.7547,4.8726,1.3296,6562,31.661,4.1
0,-0.234,1.8147,1.3296,6126,31.661,4.1
0,1.6023,0.7788,2.349,6126,24.289,4.1
0,3.0867,2.0156,-0.7333,9113,24.289,4.1
0,4.2048,3.2844,-0.4517,9113,24.289,4.1
0,2.7228,3.711,-0.4088,8133,24.289,4.1
0,3.2735,4.422,-1.0256,8133,23.547,4.1
0,3.872,4.2887,-1.0256,7117,23.547,4.1
0,3.6805,4.5144,0.5114,7117,23.547,4.1
0,5.2391,5.1499,0.175,6675,24.29,2.48
0,9.3572,5.1832,0.175,6675,24.29,2.48
0,2.7683,6.1508,-0.4178,6675,24.29,2.48
0,4.2599,4.5152,0.3646,6113,29.958,2.48
0,2.9311,4.3259,0.9382,6113,29.958,2.48
0,4.5137,4.5321,0.006,7507,29.958,2.48
0,6.2447,5.5695,0.0301,7507,23.382,2.48
0,6.5033,5.8957,-0.3141,6438,23.382,2.48
0,5.4785,5.7986,-0.3141,6438,23.382,2.48
0,4.7723,5.0072,-0.9666,6176,23.336,2.48
0,5.457,5.0149,0.2812,6176,23.336,2.81
0,6.8887,5.3849,0.2574,6545,23.336,2.81
0,7.4442,5.491,-0.0643,6545,23.336,2.81
0,4.1809,5.7153,-0.0643,6269,22.885,2.81
0,4.5807,5.2947,-0.3889,6269,22.885,2.81
0,3.8936,4.8657,-0.2124,6618,22.885,2.81
0,3.9008,4.3397,-0.2909,6618,21.916,2.81
0,4.5568,4.5428,0.7527,7491,21.916,2.81
0,5.5671,5.2048,1.1804,7491,21.916,2.81
0,5.0476,5.4977,-0.1668,6760,22.561,2.81
